listing_id,addr,lat,lng,business_type,transaction_type,sale_price,key_money,deposit,monthly_rent,maintenance_fee,size_m2,floor,flpop_type,trdar_cd,adstrd_cd,deposit_만원,monthly_rent_만원,size_평,flpop_lunch,flpop_dinner,flpop_etc,cnt_academy,cnt_hospital,cnt_school,cnt_company,dist_station,dist_bus_stop,cnt_crosswalk,is_road,floor_score,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,actual_rent,rent_index,startup_cost,coverage,rent_score,capital_score,cost_score,location_score,recom_score
575115,서울특별시 강남구 논현동,37.5193055943467,127.029261558155,사무실,월세,0,0,30000000,2000000,0,82.6,4.0,T,3120190,11680531,3000.0,200.0,25.0,265091.5,267129.0,233949.25,0,2,0,0,598.8374622940311,92.46415959041563,17,0,0.3999999999999999,0,1,2,22,2000000,0.4013515953467977,50950363.63636364,1.0,9.774616558041275,15.0,24.774616558041274,0.5976982888536629,69.60198822206598
703777,서울특별시 서초구 잠원동,37.5117750418,127.020540301,카페/커피,월세,0,40000000,50000000,3000000,0,33.06,1.0,T,3120185,11650540,5000.0,300.0,10.0,388874.5,478718.0,397097.625,0,4,0,0,118.06470184061305,132.9943125138212,16,0,1.0,0,2,5,35,3000000,0.6673257538309441,98385218.18181819,1.0,9.625255817966393,15.0,24.62525581796639,0.8396755957370006,87.60092549824142
701846,서울특별시 강남구 논현동,37.5126578411906,127.021576618762,사무실,월세,0,0,35000000,3000000,0,49.59,2.0,T,3120185,11680521,3500.0,300.0,15.0,388874.5,478718.0,397097.625,0,4,0,0,162.110842699593,92.89569411810446,16,0,0.8,0,2,4,28,3000000,0.5582288833520361,47577827.27272727,1.0,9.686520376175547,15.0,24.686520376175547,0.8201861213088848,86.2004794743419
455221,서울특별시 강남구 논현동,37.5090318416,127.0234530889,한식/고기집,월세,0,220000000,80000000,5500000,1200000,264.5,2.0,T,3130303,11680521,8000.0,550.0,80.0,54920.75,80063.75,58347.5,0,2,1,0,288.56706476838,100.11993624036302,15,0,0.8,0,4,2,27,6700000,1.2467111728195472,367086818.1818182,0.326898145224501,9.299895506792058,4.903472178367515,14.203367685159574,0.4961267173410002,51.412871485734584
394623,서울특별시 강남구 논현동,37.5158561507,127.0308438008,가구/가전,월세,0,200000000,50000000,3100000,600000,165.0,1.0,T,3120191,11680531,5000.0,310.0,49.9,378147.0,391751.0,381067.3125,0,1,0,0,191.21552013381032,87.95496235678931,10,1,1.0,0,1,1,23,3700000,0.7425004513915758,291850000.0,0.4111701216378276,9.583040632376358,6.167551824567415,15.750592456943773,0.9465887830043823,86.74475118227245
690195,서울특별시 강남구 논현동,37.5072440303,127.0245247227,사무실,월세,0,0,30000000,2700000,300000,112.4,-1.0,T,3120187,11680521,3000.0,270.0,34.0,589152.0,788268.0,560948.125,0,1,1,0,507.45980924201723,120.34330394921884,13,0,0.6,0,5,5,32,3000000,0.5582288833520361,58508727.27272727,1.0,9.686520376175547,15.0,24.686520376175547,0.7724795062140414,82.62248334222865
687362,서울특별시 강남구 논현동,37.50587801956,127.024940478275,노래방/PC방/당구장/기타,월세,0,70000000,30000000,3350000,0,181.82,3.0,T,3120187,11680521,3000.0,335.0,55.0,589152.0,788268.0,560948.125,0,1,0,0,658.6275565629878,71.46203540738216,18,1,0.6,1,6,6,33,3350000,0.6233555864097736,146116163.63636363,0.8212643763262332,9.64994775339603,12.318965644893497,21.968913398289526,0.7925028882790054,81.40663001921493
686816,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,기타,월세,0,0,300000000,25000000,0,214.558,7.0,T,3120178,11650540,30000.0,2500.0,64.9,568765.0,648546.5,510767.5,0,0,0,0,236.33598149499758,69.803305247036,17,0,0.0,0,2,1,21,25000000,5.5610479485912006,354419710.9090909,0.338581620339903,6.877131816386606,5.078724305098545,11.955856121485152,0.6330263932559617,59.43283561568228
686841,서울특별시 강남구 신사동,37.520441345,127.0272258334,사무실,월세,0,0,25000000,2500000,0,66.1,-1.0,T,3120190,11680510,2500.0,250.0,20.0,265091.5,267129.0,233949.25,0,2,0,0,674.1092050805668,148.72851304501728,14,0,0.6,0,2,2,25,2500000,0.44215232678240446,41765363.63636363,1.0,9.751704454558928,15.0,24.751704454558926,0.6302363413148085,72.01943005316957
685491,서울특별시 강남구 논현동,37.5134434247751,127.022074528478,사무실,월세,0,0,40000000,3000000,0,95.87,-1.0,T,3120185,11680521,4000.0,300.0,29.0,388874.5,478718.0,397097.625,0,3,0,0,251.88237172892144,140.4301711779391,14,1,0.6,0,2,1,23,3000000,0.5582288833520361,64316118.18181819,1.0,9.686520376175547,15.0,24.686520376175547,0.8512330609940979,88.5289999507329
683336,서울특별시 강남구 논현동,37.5195504775,127.0300172895,기타주점,월세,0,60000000,50000000,3900000,0,46.28,1.0,T,3120190,11680531,5000.0,390.0,14.0,265091.5,267129.0,233949.25,0,2,0,0,606.9367007019317,109.41247653467525,14,1,1.0,0,1,2,21,3900000,0.7826356109262556,121738290.9090909,0.9857210833492891,9.560502288180485,14.785816250239336,24.346318538419823,0.8169317063766058,85.61619651666527
681341,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,기타,월세,0,0,50000000,5000000,0,26.45,-2.0,T,3120178,11650540,5000.0,500.0,8.0,568765.0,648546.5,510767.5,0,0,0,0,236.33598149499758,69.803305247036,17,0,0.3999999999999999,0,2,1,21,5000000,1.1122095897182402,56708681.81818182,1.0,9.37542636327732,15.0,24.37542636327732,0.7330263932559615,79.35240585747444
680830,서울특별시 강남구 논현동,37.5109168549,127.022883624,가구/가전,월세,0,170000000,30000000,4000000,100000,59.5,1.0,T,3120185,11680521,3000.0,400.0,18.0,388874.5,478718.0,397097.625,0,5,0,0,113.2583922598758,60.25422504156639,12,0,1.0,0,3,2,35,4100000,0.7629128072477827,215091363.63636363,0.5579024558274391,9.571577847439915,8.368536837411588,17.9401146848515,0.8431393158143301,81.17556337092626
680115,서울특별시 강남구 논현동,37.5093850924,127.037256384,한식/고기집,월세,0,110000000,50000000,2200000,50000,59.5,1.0,T,3120199,11680531,5000.0,220.0,18.0,90486.5,90985.75,88258.75,0,0,0,0,340.5684585864402,90.86558563290917,14,0,1.0,0,2,4,17,2250000,0.4515205447651474,175091363.63636363,0.6853564762292933,9.746443627796435,10.2803471434394,20.026790771235834,0.5753238794308526,63.176081728549775
680289,서울특별시 강남구 논현동,37.5180800427,127.0300076511,사무실,월세,0,0,20000000,2250000,50000,105.8,5.0,T,3120190,11680531,2000.0,225.0,32.0,265091.5,267129.0,233949.25,0,2,0,0,448.9925393942613,121.55316991961499,14,1,0.19999999999999996,0,1,2,21,2300000,0.4615543346488174,46834727.27272727,1.0,9.740809041747466,15.0,24.740809041747468,0.636775968117853,72.49900665058644
646407,서울특별시 강남구 논현동,37.5075675484967,127.028297879026,치킨/닭요리,월세,0,190000000,10000000,900000,50000,29.75,1.0,T,3110955,11680521,1000.0,90.0,9.0,318800.0,380357.25,434233.75,0,0,1,0,531.8034669291872,232.01271196643856,2,0,1.0,0,0,2,22,950000,0.17677247972814478,207545681.8181818,0.5781859634406883,9.90073145245559,8.672789451610324,18.573520904065916,0.7493961035500527,74.77822867031986
677703,서울특별시 서초구 반포동,37.5080229345863,127.022326280077,사무실,월세,0,0,20000000,2000000,200000,42.98,2.0,T,3120185,11650560,2000.0,200.0,13.0,388874.5,478718.0,397097.625,0,2,0,0,357.4864109956844,108.3606356243038,10,0,0.8,0,5,2,30,2200000,0.36865624002553465,30901290.909090906,1.0,9.79297699762543,15.0,24.79297699762543,0.830089793300821,87.04971149518701
674325,서울특별시 강남구 논현동,37.5144221993,127.0290831977,사무실,월세,0,0,100000000,4500000,700000,148.8,4.0,T,3120191,11680521,10000.0,450.0,45.0,378147.0,391751.0,381067.3125,0,1,0,0,212.74656749934846,86.30518849364289,12,0,0.3999999999999999,0,1,1,14,5200000,0.9675967311435292,137741090.9090909,0.8711997212160892,9.456635318704285,13.06799581824134,22.524631136945622,0.7200974446267435,76.53193948395139
535209,서울특별시 강남구 논현동,37.5172819644,127.0357264609,사무실,월세,0,0,100000000,6000000,600000,247.9,-1.0,T,3110966,11680531,10000.0,600.0,75.0,275094.25,298698.75,253435.3125,0,1,0,0,495.1642165192993,29.577077104260475,11,0,0.6,0,3,2,14,6600000,1.3244602646444326,162876454.54545456,0.7367547404865148,9.256234641536206,11.051321107297722,20.307555748833927,0.6724515685727709,70.74142339179174
538432,서울특별시 강남구 논현동,37.511783497779,127.031280981524,사무실,월세,0,0,37000000,1990000,1470000,79.3,2.0,T,3120191,11680521,3700.0,199.0,24.0,378147.0,391751.0,381067.3125,0,1,0,0,269.43474177069436,82.41095986732623,7,0,0.8,0,1,2,14,3460000,0.6438239787993483,57113363.63636364,1.0,9.638453500522466,15.0,24.638453500522466,0.826238183150643,86.6063172368207
712089,서울특별시 강남구 신사동,37.5213673512663,127.02780365693,사무실,월세,0,0,100000000,11000000,0,251.24,2.0,T,3120190,11680510,10000.0,1100.0,76.0,265091.5,267129.0,233949.25,0,2,0,0,565.253919375816,166.0882257845404,12,0,0.8,0,2,3,28,11000000,1.9454702378425797,163723600.0,0.7329425934929357,8.907499600059285,10.994138902394035,19.90163850245332,0.6817774399640878,71.03494649975991
717922,서울특별시 강남구 논현동,37.5098022787,127.0399484761,사무실,월세,0,0,60000000,7970000,0,238.02,-1.0,T,3120207,11680531,6000.0,797.0,72.0,309660.5,321984.0,329128.25,1,0,1,0,348.05724791310115,68.74947228073248,13,0,0.6,0,1,3,8,7970000,1.5993861074569888,120370527.27272728,0.9969217774390257,9.10184698379448,14.953826661585385,24.055673645379866,0.715580139019498,77.72418407184222
717766,서울특별시 강남구 논현동,37.5106397134921,127.036186123171,기타,월세,0,0,50000000,2500000,280000,46.28,-1.0,T,3120199,11680531,5000.0,250.0,14.0,90486.5,90985.75,88258.75,0,1,0,0,392.70854834577534,60.70276146296228,9,0,0.6,0,0,4,9,2780000,0.5578787175320489,61738290.90909091,1.0,9.686717015677372,15.0,24.686717015677374,0.4810602605751653,60.766236558814775
717767,서울특별시 강남구 논현동,37.5106397134921,127.036186123171,기타,월세,0,0,50000000,2500000,280000,46.28,-1.0,T,3120199,11680531,5000.0,250.0,14.0,90486.5,90985.75,88258.75,0,1,0,0,392.70854834577534,60.70276146296228,9,0,0.6,0,0,4,9,2780000,0.5578787175320489,61738290.90909091,1.0,9.686717015677372,15.0,24.686717015677374,0.4810602605751653,60.766236558814775
708537,서울특별시 강남구 신사동,37.5209385519,127.027854968,사무실,월세,0,0,60000000,3600000,500000,231.4,-1.0,T,3120190,11680510,6000.0,360.0,70.0,265091.5,267129.0,233949.25,0,2,0,0,612.1708889026423,126.26672283529899,12,0,0.6,0,2,2,25,4100000,0.7251298159231433,118691454.54545455,1.0,9.592795305476642,15.0,24.592795305476642,0.640513794531544,72.63132989534245
717804,서울특별시 강남구 역삼동,37.5066742472709,127.032661945559,기타,월세,0,0,100000000,5000000,400000,46.28,1.0,T,3120194,11680640,10000.0,500.0,14.0,319506.5,309264.5,303520.875,1,2,0,0,167.61323350838717,87.1452783458006,16,0,1.0,0,1,2,26,5400000,0.8224681923819277,111738290.9090909,1.0,9.538133860062434,15.0,24.538133860062434,0.7905444786467863,83.8289697585714
561870,서울특별시 강남구 논현동,37.5062266441,127.0291569254,사무실,월세,0,0,70000000,9400000,0,264.5,10.0,T,3120187,11680521,7000.0,940.0,80.0,589152.0,788268.0,560948.125,0,0,0,0,475.021624643194,86.61232204447934,4,0,0.0,0,2,1,22,9400000,1.7491171678363797,137086818.1818182,0.8753576864031088,9.017763845350052,13.130365296046632,22.148129141396684,0.6370910335145853,69.92995665499058
561866,서울특별시 강남구 논현동,37.5062266441,127.0291569254,사무실,월세,0,0,70000000,9400000,0,264.5,6.0,T,3120187,11680521,7000.0,940.0,80.0,589152.0,788268.0,560948.125,0,0,0,0,475.021624643194,86.61232204447934,4,0,0.0,0,2,1,22,9400000,1.7491171678363797,137086818.1818182,0.8753576864031088,9.017763845350052,13.130365296046632,22.148129141396684,0.6370910335145853,69.92995665499058
558525,서울특별시 강남구 논현동,37.5205081525,127.0336963538,사무실,월세,0,0,15000000,1400000,200000,52.9,4.0,T,3120193,11680531,1500.0,140.0,16.0,165014.75,161589.0,124600.875,0,1,1,0,727.0438227875213,162.06379937868627,19,1,0.3999999999999999,0,3,2,14,1600000,0.32108127627743815,28417363.636363637,1.0,9.81969324643302,15.0,24.81969324643302,0.5505273633042846,66.10924549425437
557966,서울특별시 강남구 논현동,37.5096809953327,127.022632607729,사무실,월세,0,0,100000000,10000000,0,201.7,-1.0,T,3120185,11680521,10000.0,1000.0,61.0,388874.5,478718.0,397097.625,0,4,0,0,189.41379793358848,42.675877520041425,13,1,0.6,0,4,2,32,10000000,1.860762944506787,151158454.54545453,0.7938689262261216,8.955067920585162,11.908033893391824,20.863101813976986,0.850923938851909,84.68239722787015
557862,서울특별시 강남구 논현동,37.5089106922,127.0327682189,사무실,월세,0,0,45000000,5000000,0,115.7,6.0,T,3120194,11680521,4500.0,500.0,35.0,319506.5,309264.5,303520.875,1,3,0,0,211.1521310270312,81.18275379141456,14,0,0.0,0,1,3,23,5000000,0.9303814722533935,74345727.27272728,1.0,9.47753396029258,15.0,24.477533960292583,0.5567767942593627,66.23579352974478
557808,서울특별시 강남구 논현동,37.5132202264024,127.035769768518,사무실,월세,0,0,120000000,8000000,2000000,330.6,-1.0,T,3120196,11680531,12000.0,800.0,100.0,138882.5,141915.5,142196.125,0,2,0,0,397.7345184956079,65.6894241137091,12,0,0.6,0,1,4,10,10000000,2.0067579767339887,203852181.8181818,0.5886618378557725,8.873082790206375,8.829927567836588,17.703010358042963,0.5351777499540746,57.841341604598554
553958,서울특별시 강남구 논현동,37.517281142,127.0248854527,사무실,월세,0,0,100000000,10000000,0,231.4,5.0,T,3120190,11680521,10000.0,1000.0,70.0,265091.5,267129.0,233949.25,0,2,0,0,415.61758545718624,173.3310387589428,4,1,0.19999999999999996,0,1,3,17,10000000,1.860762944506787,158691454.54545456,0.7561843852507381,8.955067920585162,11.342765778761072,20.297833699346235,0.6233098397101117,67.0460716776046
553900,서울특별시 강남구 논현동,37.5130591538,127.031901353,사무실,월세,0,0,100000000,4500000,1500000,205.0,3.0,T,3120191,11680531,10000.0,450.0,62.0,378147.0,391751.0,381067.3125,0,2,0,0,133.1441314507386,165.7163994680463,9,0,0.6,0,1,5,22,6000000,1.2040547860403932,151995454.54545456,0.7894972935793534,9.323849674123824,11.8424594036903,21.166309077814127,0.7458967413580244,77.10856467966596
553898,서울특별시 강남구 논현동,37.5130591538,127.031901353,사무실,월세,0,0,100000000,4500000,1500000,205.0,2.0,T,3120191,11680531,10000.0,450.0,62.0,378147.0,391751.0,381067.3125,0,2,0,0,133.1441314507386,165.7163994680463,9,0,0.8,0,1,5,22,6000000,1.2040547860403932,151995454.54545456,0.7894972935793534,9.323849674123824,11.8424594036903,21.166309077814127,0.7958967413580245,80.85856467966596
553540,서울특별시 강남구 논현동,37.5096809953327,127.022632607729,사무실,월세,0,0,80000000,5500000,0,128.9,5.0,T,3120185,11680521,8000.0,550.0,39.0,388874.5,478718.0,397097.625,0,4,0,0,189.41379793358848,42.675877520041425,13,1,0.19999999999999996,0,4,2,32,5500000,1.0234196194787328,112693727.27272728,1.0,9.425287356321839,15.0,24.42528735632184,0.750923938851909,80.744582770215
553538,서울특별시 강남구 논현동,37.5096809953327,127.022632607729,사무실,월세,0,0,100000000,6000000,0,132.2,4.0,T,3120185,11680521,10000.0,600.0,40.0,388874.5,478718.0,397097.625,0,4,0,0,189.41379793358848,42.675877520041425,13,1,0.3999999999999999,0,4,2,32,6000000,1.1164577667040723,133530727.27272727,0.8986695605642011,9.373040752351097,13.480043408463017,22.853084160814113,0.8009239388519089,82.92237957470729
553041,서울특별시 강남구 논현동,37.5110067013,127.0241594896,사무실,월세,0,0,100000000,8000000,0,198.3,1.0,T,3120185,11680521,10000.0,800.0,60.0,388874.5,478718.0,397097.625,0,4,0,0,223.16589453219066,111.98652368537611,10,1,1.0,0,2,2,30,8000000,1.4886103556054295,150296090.9090909,0.7984239594932911,9.16405433646813,11.976359392399367,21.140413728867497,0.9386200069776861,91.53691425219395
552956,서울특별시 강남구 논현동,37.5173972021,127.0360251417,사무실,월세,0,0,70000000,3500000,250000,214.9,-1.0,T,3110966,11680531,7000.0,350.0,65.0,275094.25,298698.75,253435.3125,0,0,0,0,469.10269906643913,54.105754255203834,11,1,0.6,0,3,2,14,3750000,0.7525342412752457,124506454.54545455,0.9638054544087163,9.57740604632739,14.457081816130746,24.034487862458136,0.7694128607198873,81.74045241644968
551054,서울특별시 강남구 논현동,37.5132202264024,127.035769768518,사무실,월세,0,0,150000000,10000000,2500000,294.2,2.0,T,3120196,11680531,15000.0,1000.0,89.0,138882.5,141915.5,142196.125,0,2,0,0,397.7345184956079,65.6894241137091,12,0,0.8,0,1,4,10,12500000,2.5084474709174858,224619818.1818182,0.5342360303348931,8.591353487757967,8.013540455023396,16.604893942781363,0.5851777499540746,60.493225189336954
551039,서울특별시 강남구 논현동,37.5054955635,127.0268992068,사무실,월세,0,0,100000000,6300000,0,214.9,2.0,T,3120187,11680521,10000.0,630.0,65.0,589152.0,788268.0,560948.125,0,0,0,0,690.6260580779476,104.31514978798992,11,1,0.8,0,3,2,29,6300000,1.1722806550392757,154506454.54545456,0.7766665823316589,9.341692789968652,11.649998734974883,20.991691524943533,0.9141187666224803,89.55059902162955
550399,서울특별시 강남구 논현동,37.5083048979,127.0338989756,사무실,월세,0,0,50000000,4400000,0,138.8,3.0,T,3120194,11680531,5000.0,440.0,42.0,319506.5,309264.5,303520.875,1,3,0,0,101.35677863301014,39.8864256487126,16,0,0.6,0,2,2,28,4400000,0.882973509762955,85204727.27272728,1.0,9.504156427690804,15.0,24.504156427690802,0.6894998481095114,76.21664503590415
550363,서울특별시 강남구 논현동,37.5197809646,127.0306779995,사무실,월세,0,0,80000000,4500000,1000000,165.3,4.0,T,3120190,11680531,8000.0,450.0,50.0,265091.5,267129.0,233949.25,0,3,1,0,622.6950887523826,58.758799293832965,13,1,0.3999999999999999,0,3,2,19,5500000,1.1037168872036938,121926090.9090909,0.984202799460478,9.380195534613506,14.76304199190717,24.143237526520675,0.6774682716310102,74.95335789884643
550327,서울특별시 강남구 논현동,37.5132202264024,127.035769768518,사무실,월세,0,0,150000000,10000000,2500000,294.2,5.0,T,3120196,11680531,15000.0,1000.0,89.0,138882.5,141915.5,142196.125,0,2,0,0,397.7345184956079,65.6894241137091,12,0,0.19999999999999996,0,1,4,10,12500000,2.5084474709174858,224619818.1818182,0.5342360303348931,8.591353487757967,8.013540455023396,16.604893942781363,0.43517774995407443,49.24322518933694
550286,서울특별시 강남구 논현동,37.5186356762,127.027478561,사무실,월세,0,0,30000000,3000000,0,115.7,3.0,T,3120190,11680521,3000.0,300.0,35.0,265091.5,267129.0,233949.25,0,2,0,0,605.7651182985919,112.1490901988024,12,0,0.6,0,1,2,14,3000000,0.5582288833520361,59345727.27272727,1.0,9.686520376175547,15.0,24.686520376175547,0.6386430823344458,72.58475155125898
550276,서울특별시 강남구 논현동,37.5169140521,127.0222836826,사무실,월세,0,0,60000000,3000000,0,66.1,-1.0,T,3120178,11680521,6000.0,300.0,20.0,568765.0,648546.5,510767.5,1,2,0,0,181.8004393382598,49.178157804489445,9,0,0.6,0,3,4,24,3000000,0.5582288833520361,76765363.63636364,1.0,9.686520376175547,15.0,24.686520376175547,0.7781124662187658,83.04495534258298
550248,서울특별시 강남구 논현동,37.5161266341892,127.0204625401,사무실,월세,0,0,50000000,3800000,1100000,119.0,11.0,T,3120178,11680521,5000.0,380.0,36.0,568765.0,648546.5,510767.5,1,0,0,0,36.02041494585789,105.31268156680149,13,1,0.0,0,3,2,28,4900000,0.9117738428083256,80182727.27272728,1.0,9.487983281086729,15.0,24.487983281086727,0.7098424714574414,77.72616864039483
550241,서울특별시 강남구 논현동,37.5161266341892,127.0204625401,사무실,월세,0,0,100000000,7500000,1100000,125.6,5.0,T,3120178,11680521,10000.0,750.0,38.0,568765.0,648546.5,510767.5,1,0,0,0,36.02041494585789,105.31268156680149,13,1,0.19999999999999996,0,3,2,28,8600000,1.6002561322758369,131856727.27272727,0.9100787080191723,9.10135841170324,13.651180620287585,22.752539031990825,0.7598424714574413,79.74072439129893
548735,서울특별시 강남구 논현동,37.5162836554,127.0357169358,사무실,월세,0,0,13000000,1300000,780000,52.9,7.0,T,3120196,11680531,1300.0,130.0,16.0,138882.5,141915.5,142196.125,0,1,0,0,442.50088870548336,65.96137760600406,13,0,0.0,0,2,2,19,2080000,0.41740565916066963,26417363.636363637,1.0,9.765601220362926,15.0,24.765601220362925,0.39072047987311986,54.06963721084691
548188,서울특별시 강남구 신사동,37.5214671989,127.032339321,사무실,월세,0,0,40000000,3220000,2530000,49.6,5.0,T,3120193,11680545,4000.0,322.0,15.0,165014.75,161589.0,124600.875,1,3,1,0,648.808240748094,113.50529238164853,16,0,0.19999999999999996,0,3,1,15,5750000,0.8820951128643437,52580363.63636364,1.0,9.504649701216337,15.0,24.504649701216337,0.4156271429459261,55.6766854221608
544556,서울특별시 강남구 역삼동,37.5055343305423,127.030509307767,사무실,월세,0,0,25000000,2800000,0,92.6,3.0,T,3120187,11680640,2500.0,280.0,28.0,589152.0,788268.0,560948.125,0,1,0,0,396.7364416516528,93.5436516495798,4,1,0.6,0,1,0,20,2800000,0.42646498864248106,48486727.272727266,1.0,9.760513853365707,15.0,24.76051385336571,0.8752117928263089,90.40139831533888
543433,서울특별시 강남구 논현동,37.5062266441,127.0291569254,사무실,월세,0,0,70000000,6410000,3090000,264.5,7.0,T,3120187,11680521,7000.0,641.0,80.0,589152.0,788268.0,560948.125,0,0,0,0,475.021624643194,86.61232204447934,4,0,0.0,0,2,1,22,9500000,1.7677247972814476,137086818.1818182,0.8753576864031088,9.007314524555904,13.130365296046632,22.137679820602536,0.6370910335145853,69.91950733419642
543878,서울특별시 강남구 신사동,37.5205957256,127.029682871,사무실,월세,0,0,100000000,7000000,0,185.1,5.0,T,3120190,11680545,10000.0,700.0,56.0,265091.5,267129.0,233949.25,0,2,0,0,656.4312256681825,84.45778232033948,14,0,0.19999999999999996,0,3,3,20,7000000,1.0738549200087661,146948090.9090909,0.816614896169272,9.396964853654671,12.24922344253908,21.64618829619375,0.5552506707341294,63.289988601253455
543875,서울특별시 강남구 신사동,37.5209385519,127.027854968,사무실,월세,0,0,100000000,4000000,900000,165.3,5.0,T,3120190,11680510,10000.0,400.0,50.0,265091.5,267129.0,233949.25,0,2,0,0,612.1708889026423,126.26672283529899,12,0,0.19999999999999996,0,2,2,25,4900000,0.8666185604935127,141926090.9090909,0.8455104993828414,9.5133407309355,12.68265749074262,22.19599822167812,0.5405137945315439,62.734532811543914
543488,서울특별시 강남구 논현동,37.508458300628,127.036739384872,사무실,월세,0,0,7000000,4230000,420000,43.0,1.0,T,3120194,11680531,700.0,423.0,13.0,319506.5,309264.5,303520.875,1,1,0,0,245.25808432205636,58.568154122630226,18,0,1.0,0,2,5,23,4650000,0.9331424591813047,17906363.636363637,1.0,9.475983497445965,15.0,24.475983497445966,0.8043235764958325,84.8002517346334
543466,서울특별시 강남구 논현동,37.5192153376948,127.029885937641,사무실,월세,0,0,30000000,2800000,200000,76.0,2.0,T,3120190,11680531,3000.0,280.0,23.0,265091.5,267129.0,233949.25,0,2,0,0,573.3712617958953,121.69477997149778,14,1,0.8,0,1,2,19,3000000,0.6020273930201966,49276363.63636364,1.0,9.661924837061912,15.0,24.66192483706191,0.7791887270080808,83.10107936266797
543449,서울특별시 강남구 논현동,37.5099438963,127.0366775661,사무실,월세,0,0,35730000,1730000,1240000,66.1,-1.0,T,3120199,11680531,3573.0,173.0,20.0,90486.5,90985.75,88258.75,0,0,0,0,349.3674470553856,143.47020460725048,12,0,0.6,0,2,4,18,2970000,0.5960071190899946,52495363.63636363,1.0,9.665305588691293,15.0,24.665305588691293,0.47490992707083146,60.28355011900365
543431,서울특별시 강남구 논현동,37.5062266441,127.0291569254,사무실,월세,0,0,70000000,6410000,3090000,264.5,6.0,T,3120187,11680521,7000.0,641.0,80.0,589152.0,788268.0,560948.125,0,0,0,0,475.021624643194,86.61232204447934,4,0,0.0,0,2,1,22,9500000,1.7677247972814476,137086818.1818182,0.8753576864031088,9.007314524555904,13.130365296046632,22.137679820602536,0.6370910335145853,69.91950733419642
543413,서울특별시 강남구 논현동,37.5089106922,127.0327682189,사무실,월세,0,0,45000000,4500000,0,115.7,7.0,T,3120194,11680521,4500.0,450.0,35.0,319506.5,309264.5,303520.875,1,3,0,0,211.1521310270312,81.18275379141456,14,0,0.0,0,1,3,23,4500000,0.8373433250280541,74345727.27272728,1.0,9.529780564263323,15.0,24.529780564263323,0.5567767942593627,66.28804013371553
543399,서울특별시 강남구 논현동,37.5071032373,127.0256375839,사무실,월세,0,0,50000000,2800000,0,138.8,5.0,T,3120187,11680521,5000.0,280.0,42.0,589152.0,788268.0,560948.125,0,1,1,0,575.8142644841904,188.23623989572081,13,0,0.19999999999999996,0,5,3,32,2800000,0.5210136244619004,85204727.27272728,1.0,9.707419017763845,15.0,24.707419017763847,0.6448625561358059,73.07211072794928
543369,서울특별시 강남구 논현동,37.5161346288355,127.039671328783,사무실,월세,0,0,70000000,3500000,560000,145.5,5.0,T,3120203,11680531,7000.0,350.0,44.0,316236.0,342827.25,274934.6875,2,0,0,0,186.16329070863307,83.36856608417882,13,1,0.19999999999999996,0,2,1,23,4060000,0.8147437385539994,106904090.9090909,1.0,9.542471612823787,15.0,24.54247161282379,0.6991876184104532,76.98154299360777
543345,서울특별시 강남구 논현동,37.5121622790434,127.028804866919,사무실,월세,0,0,30000000,3000000,300000,92.6,1.0,T,3120191,11680521,3000.0,300.0,28.0,378147.0,391751.0,381067.3125,0,0,0,0,327.4626879754473,194.06774988406158,8,1,1.0,0,1,2,19,3300000,0.6140517716872397,53486727.272727266,1.0,9.655172413793103,15.0,24.655172413793103,0.9202713768375951,93.67552567661272
541922,서울특별시 강남구 논현동,37.5099438963,127.0366775661,사무실,월세,0,0,30900000,1500000,1070000,56.2,-1.0,T,3120199,11680531,3090.0,150.0,17.0,90486.5,90985.75,88258.75,0,0,0,0,349.3674470553856,143.47020460725048,12,0,0.6,0,2,4,18,2570000,0.515736800020635,45154363.63636364,1.0,9.710382277083038,15.0,24.71038227708304,0.47490992707083146,60.328626807395395
533232,서울특별시 강남구 논현동,37.5128294189,127.0282817681,사무실,월세,0,0,65000000,2300000,1530000,109.1,7.0,T,3120191,11680521,6500.0,230.0,33.0,378147.0,391751.0,381067.3125,0,1,0,0,321.252745226687,159.76367006565064,10,0,0.0,0,1,2,16,3830000,0.7126722077460994,92671727.27272727,1.0,9.599791013584117,15.0,24.599791013584117,0.606171280340929,70.0626370391538
541933,서울특별시 강남구 논현동,37.5099438963,127.0366775661,사무실,월세,0,0,97380000,4210000,3900000,205.0,-2.0,T,3120199,11680531,9738.0,421.0,62.0,90486.5,90985.75,88258.75,0,0,0,0,349.3674470553856,143.47020460725048,12,0,0.3999999999999999,0,2,4,18,8110000,1.6274807191312648,149375454.54545456,0.8033448357707546,9.08607014285737,12.050172536561318,21.136242679418686,0.4249099270708314,53.00448720973104
541926,서울특별시 강남구 논현동,37.5099438963,127.0366775661,사무실,월세,0,0,51290000,2220000,2050000,109.1,-2.0,T,3120199,11680531,5129.0,222.0,33.0,90486.5,90985.75,88258.75,0,0,0,0,349.3674470553856,143.47020460725048,12,0,0.3999999999999999,0,2,4,18,4270000,0.8568856560654131,78961727.27272727,1.0,9.518806351418123,15.0,24.51880635141812,0.4249099270708314,56.387050881730474
