listing_id,addr,lat,lng,floor,deposit_만원,monthly_rent_만원,size_평,flpop_lunch,flpop_dinner,flpop_etc,dist_station,dist_bus_stop,cnt_crosswalk,is_road,cnt_academy,cnt_hospital,cnt_school,cnt_company,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,rent_score,capital_score,cost_score,location_score,location_score_lr,success_prob,recom_score,final_score
703777,서울특별시 서초구 잠원동,37.5117750418,127.020540301,1.0,5000.0,300.0,10.0,388874.5,478718.0,397097.625,118.06470184061305,132.9943125138212,16,0,0,4,0,0,0,2,5,35,9.625255817966393,15.0,24.62525581796639,0.8396755957370006,0.46128100616712564,0.5651015901212967,87.60092549824142,78.2736955524079
924159,서울특별시 강남구 논현동,37.5092950929867,127.022643349164,-1.0,8000.0,300.0,70.0,388874.5,478718.0,397097.625,228.71855558768658,22.659124385255257,13,1,0,2,0,0,0,4,2,29,9.47753396029258,6.235030416241813,15.712564376534393,0.8579905322668785,0.5178694902993911,0.7404732658838331,80.06185429655028,78.25749598410019
499092,서울특별시 강남구 논현동,37.5159607984,127.0303370945,1.0,2000.0,140.0,7.0,378147.0,391751.0,381067.3125,218.93223292302017,71.86455129701902,12,0,0,1,0,0,0,1,1,23,9.842231590628893,15.0,24.84223159062889,0.8580236221227286,0.435497597883678,0.5251934734588761,89.19400324983354,78.19160647864976
550241,서울특별시 강남구 논현동,37.5161266341892,127.0204625401,5.0,10000.0,750.0,38.0,568765.0,648546.5,510767.5,36.02041494585789,105.31268156680149,13,1,1,0,0,0,0,3,2,28,9.10135841170324,13.651180620287585,22.752539031990825,0.7598424714574413,0.5098503222130532,0.7434764667488105,79.74072439129893,78.12280107637356
915939,서울특별시 강남구 논현동,37.5088273617,127.0343109065,2.0,10000.0,500.0,60.5,319506.5,309264.5,303520.875,153.4044816332336,81.33363141179504,14,1,1,3,0,0,0,1,5,22,9.324976591333618,11.942098914354645,21.26707550568826,0.8463289233800321,0.5098659677285526,0.6260342323534701,84.74174475919067,78.10024830203756
919751,서울특별시 강남구 논현동,37.5089239691,127.0366453982,3.0,3000.0,280.0,30.0,319506.5,309264.5,303520.875,266.2262653588256,76.23741748330283,16,1,1,1,0,0,0,2,5,20,9.661924837061912,15.0,24.66192483706191,0.8146883448689427,0.48180809784441025,0.6014295098138495,85.7635507022326,78.0773707859783
923174,서울특별시 강남구 논현동,37.5088273617,127.0343109065,2.0,10000.0,500.0,65.0,319506.5,309264.5,303520.875,153.4044816332336,81.33363141179504,14,1,1,3,0,0,0,1,5,22,9.324976591333618,11.65038123813191,20.97535782946553,0.8463289233800321,0.5098659677285526,0.6260342323534701,84.45002708296794,77.89604592868164
917192,서울특별시 강남구 논현동,37.5088273617,127.0343109065,2.0,10000.0,500.0,65.4,319506.5,309264.5,303520.875,153.4044816332336,81.33363141179504,14,1,1,3,0,0,0,1,5,22,9.324976591333618,11.622334017074852,20.947310608408472,0.8463289233800321,0.5098659677285526,0.6260342323534701,84.42197986191087,77.87641287394172
916776,서울특별시 강남구 역삼동,37.5075775980644,127.037220198197,3.0,5000.0,400.0,31.6,319506.5,309264.5,303520.875,261.08314732298044,111.41154549698796,17,1,1,1,0,0,0,2,4,25,9.615111550052028,15.0,24.615111550052028,0.8056655668741176,0.4732187951813037,0.6115098900272534,85.04002906561084,77.87331704674519
919097,서울특별시 강남구 논현동,37.5135543947,127.0257981446,3.0,6000.0,350.0,36.1,378147.0,391751.0,381067.3125,451.15086740706266,280.2468391205784,6,1,0,2,0,0,0,0,0,18,9.498432601880877,15.0,24.49843260188088,0.7970927798073623,0.43496387509648277,0.6291456248496978,84.28039108743305,77.87064250669405
878011,서울특별시 강남구 논현동,37.5148576776,127.0314541949,-1.0,7000.0,790.0,83.2,378147.0,391751.0,381067.3125,72.29353569326972,101.46794193002033,10,1,0,2,0,0,0,1,1,23,9.109735404263034,7.508217801263922,16.617953205526955,0.8457054064662992,0.49153435584452326,0.7273788305794627,80.0458586904994,77.85346600073345
598944,서울특별시 강남구 논현동,37.5090321121,127.036573065,3.0,3500.0,380.0,31.0,319506.5,309264.5,303520.875,268.9028106132719,88.17594171598516,17,1,1,1,0,0,0,2,5,20,9.537963943984613,15.0,24.537963943984614,0.8135325729156517,0.48017480794957484,0.5986568832492067,85.5529069126585,77.84674133633715
885430,서울특별시 강남구 논현동,37.5092950929867,127.022643349164,-1.0,8000.0,300.0,70.0,388874.5,478718.0,397097.625,228.71855558768658,22.659124385255257,13,1,0,2,0,0,0,4,2,29,9.47753396029258,5.648096220739011,15.125630181031593,0.8579905322668785,0.5178694902993911,0.7404732658838331,79.47492010104749,77.84664204724822
906847,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,3.0,2000.0,210.0,18.7,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.759665621734587,15.0,24.759665621734587,0.7892538504958652,0.4431391409293927,0.6353849264305835,83.95370440892448,77.82914087916464
906873,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,3.0,2000.0,210.0,19.0,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.759665621734587,15.0,24.759665621734587,0.7892538504958652,0.4431391409293927,0.6353849264305835,83.95370440892448,77.82914087916464
906935,서울특별시 강남구 논현동,37.5087203675834,127.030184868439,3.0,630.0,210.0,18.7,318800.0,380357.25,434233.75,390.60137336646847,252.9721078263817,5,1,0,2,0,0,0,0,2,20,9.759665621734587,15.0,24.759665621734587,0.7892538504958652,0.4431391409293927,0.6353849264305835,83.95370440892448,77.82914087916464
923798,서울특별시 강남구 논현동,37.5087911465798,127.034908073117,-1.0,2000.0,210.0,26.9,319506.5,309264.5,303520.875,159.29405590531815,107.96244531893227,16,1,1,3,0,0,0,1,4,26,9.761093551523752,15.0,24.76109355152375,0.7871847517838751,0.48295659760156856,0.6374263303626927,83.79994993531439,77.78275486560085
709638,서울특별시 강남구 논현동,37.5087911465798,127.034908073117,-1.0,2000.0,220.0,23.0,319506.5,309264.5,303520.875,159.29405590531815,107.96244531893227,16,1,1,3,0,0,0,1,4,26,9.752078213845403,15.0,24.7520782138454,0.7871847517838751,0.48295659760156856,0.6374263303626927,83.79093459763604,77.77644412922601
923701,서울특별시 강남구 논현동,37.5180637903,127.0365277011,2.0,3000.0,210.0,14.3,275094.25,298698.75,253435.3125,434.8803275579673,140.0518890375479,8,1,0,0,0,0,0,2,2,16,9.72953986964953,15.0,24.72953986964953,0.8080222219669226,0.45501222157295074,0.6004132762366602,85.33120651716872,77.74424284911791
886897,서울특별시 강남구 논현동,37.5109939153304,127.028933358994,3.0,2600.0,200.0,30.0,378147.0,391751.0,381067.3125,421.480446321766,286.3077005929664,5,1,0,0,0,0,0,0,3,16,9.728317659352143,15.0,24.728317659352143,0.804709236818962,0.43317735396631923,0.6058318831032705,85.0815104207743,77.73201378764011
913670,서울특별시 강남구 논현동,37.5170397937,127.0243062221,5.0,7600.0,320.0,39.9,568765.0,648546.5,510767.5,359.73812046765124,194.362650762896,4,1,0,2,0,0,0,2,3,15,9.620689655172415,15.0,24.620689655172413,0.7467127779584604,0.47808011568050857,0.7088008816909073,80.62414800205694,77.70093005216707
863240,서울특별시 강남구 논현동,37.5180637903,127.0365277011,2.0,3000.0,250.0,14.0,275094.25,298698.75,253435.3125,434.8803275579673,140.0518890375479,8,1,0,0,0,0,0,2,2,16,9.661924837061912,15.0,24.66192483706191,0.8080222219669226,0.45501222157295074,0.6004132762366602,85.2635914845811,77.69691232630657
914524,서울특별시 강남구 논현동,37.5088273617,127.0343109065,2.0,10000.0,500.0,70.0,319506.5,309264.5,303520.875,153.4044816332336,81.33363141179504,14,1,1,3,0,0,0,1,5,22,9.324976591333618,11.342765778761072,20.66774237009469,0.8463289233800321,0.5098659677285526,0.6260342323534701,84.1424116235971,77.68071510712207
683336,서울특별시 강남구 논현동,37.5195504775,127.0300172895,1.0,5000.0,390.0,14.0,265091.5,267129.0,233949.25,606.9367007019317,109.41247653467525,14,1,0,2,0,0,0,1,2,21,9.560502288180485,14.785816250239336,24.346318538419823,0.8169317063766058,0.4713167440536019,0.5908594332611536,85.61619651666527,77.6571205595003
927275,서울특별시 강남구 논현동,37.5112590386,127.0238835908,2.0,3000.0,250.0,35.0,388874.5,478718.0,397097.625,197.7577062781851,75.31068843901791,10,0,0,4,0,0,0,3,1,29,9.707419017763845,15.0,24.707419017763847,0.8224016663838127,0.4417885561719917,0.5717792544764261,86.3875439965498,77.62465843187763
922955,서울특별시 강남구 논현동,37.5112590386,127.0238835908,2.0,3000.0,250.0,40.0,388874.5,478718.0,397097.625,197.7577062781851,75.31068843901791,10,0,0,4,0,0,0,3,1,29,9.707419017763845,15.0,24.707419017763847,0.8224016663838127,0.4417885561719917,0.5717792544764261,86.3875439965498,77.62465843187763
918687,서울특별시 강남구 논현동,37.5112590386,127.0238835908,2.0,3000.0,265.0,35.0,388874.5,478718.0,397097.625,197.7577062781851,75.31068843901791,10,0,0,4,0,0,0,3,1,29,9.686520376175547,15.0,24.686520376175547,0.8224016663838127,0.4417885561719917,0.5717792544764261,86.3666453549615,77.61002938276583
887912,서울특별시 강남구 신사동,37.5186620002709,127.022275152967,1.0,24000.0,1600.0,62.6,373769.5,469697.75,332457.375,301.9553620818328,135.9606680657927,2,1,1,2,0,0,0,2,4,38,8.410908509177142,6.153948863109231,14.564857372286372,0.9128025524492499,0.5198137233977657,0.6473468917146511,83.0250488059801,77.5379409156256
927314,서울특별시 강남구 신사동,37.518171828,127.0224152724,5.0,3500.0,285.0,55.0,373769.5,469697.75,332457.375,267.7074080083061,84.00948081434709,3,1,1,2,0,0,0,3,4,36,9.716943078197179,15.0,24.71694307819718,0.7613467582103265,0.4551663824242802,0.6735248249883574,81.81794994397167,77.47830971043089
842840,서울특별시 강남구 역삼동,37.5038446039,127.0282602833,1.0,30000.0,2600.0,83.4,589152.0,788268.0,560948.125,630.4889476857527,190.40587473317197,2,1,0,0,0,0,0,3,2,40,7.77620006696727,4.865750981480952,12.641951048448222,0.8926979150143004,0.5461341516577674,0.7253488545897567,79.59429467452075,77.47647190985722
553879,서울특별시 강남구 논현동,37.5160542189,127.0314230252,4.0,10000.0,600.0,63.0,378147.0,391751.0,381067.3125,205.1365259209623,136.21366422839608,10,1,0,1,0,0,0,1,1,20,9.323849674123824,11.777603162583862,21.101452836707686,0.7964505665555659,0.4554190476103465,0.6962157673260941,80.83524532837512,77.4711447496454
924703,서울특별시 강남구 논현동,37.517345829,127.0257496788,1.0,4000.0,340.0,28.0,265091.5,267129.0,233949.25,492.1009498534986,136.22107937949198,6,1,0,2,0,0,0,1,1,14,9.582027168234065,15.0,24.582027168234063,0.8109511209898778,0.4694905916717082,0.5887792587096167,85.40336124247489,77.44573063102092
924385,서울특별시 강남구 역삼동,37.5057570768,127.0331197072,-1.0,4000.0,310.0,16.3,319506.5,309264.5,303520.875,214.07177715402358,123.86963758513181,14,1,1,2,0,0,0,1,1,24,9.711761316372296,15.0,24.711761316372296,0.7855727711755374,0.4674609882617064,0.6294131530397633,83.6297191545376,77.42319799936922
800051,서울특별시 강남구 논현동,37.5057912418,127.0262388185,4.0,5000.0,400.0,38.0,589152.0,788268.0,560948.125,725.0986694801503,86.68508590373104,16,1,0,0,1,0,0,3,3,29,9.555903866248695,15.0,24.555903866248695,0.812076077674106,0.5210817738447806,0.5844305066569717,85.46160969180664,77.3560419839738
926247,서울특별시 강남구 논현동,37.5069323722,127.0317177855,-1.0,5000.0,146.0,35.0,319506.5,309264.5,303520.875,234.95146975855346,16.46479064875121,14,1,1,3,0,0,0,1,0,20,9.770114942528735,15.0,24.770114942528735,0.7725730418803199,0.48785835035267244,0.6476047365971143,82.71309308355274,77.32730725640033
926668,서울특별시 강남구 논현동,37.5069323722,127.0317177855,-1.0,5000.0,146.0,35.0,319506.5,309264.5,303520.875,234.95146975855346,16.46479064875121,14,1,1,3,0,0,0,1,0,20,9.770114942528735,15.0,24.770114942528735,0.7725730418803199,0.48785835035267244,0.6476047365971143,82.71309308355274,77.32730725640033
926263,서울특별시 강남구 논현동,37.5069323722,127.0317177855,-1.0,5000.0,146.0,35.0,319506.5,309264.5,303520.875,234.95146975855346,16.46479064875121,14,1,1,3,0,0,0,1,0,20,9.770114942528735,15.0,24.770114942528735,0.7725730418803199,0.48785835035267244,0.6476047365971143,82.71309308355274,77.32730725640033
878286,서울특별시 강남구 논현동,37.5158138366037,127.039775223366,2.0,5000.0,369.0,33.7,316236.0,342827.25,274934.6875,204.14578460510845,111.87952716654455,13,1,2,0,0,0,0,2,1,21,9.584167549586152,14.03841733435412,23.62258488394027,0.8408171411679598,0.49103565784956404,0.5532517117387415,86.68387047153726,77.27626068223833
835774,서울특별시 강남구 논현동,37.5104154615,127.025027948,3.0,5000.0,400.0,34.8,388874.5,478718.0,397097.625,311.6403772209697,211.07600903256312,7,1,0,3,1,0,0,2,3,29,9.561128526645767,15.0,24.561128526645767,0.827914849439767,0.4872707232247129,0.5539254571027333,86.65474223462829,77.27608327732179
799151,서울특별시 강남구 신사동,37.5189678315501,127.02483171607,1.0,1500.0,140.0,8.0,373769.5,469697.75,332457.375,489.10525108772345,82.29145019105506,7,0,0,2,0,0,0,1,2,24,9.821227207282428,15.0,24.821227207282426,0.8673784437782543,0.4236056597822446,0.47828570170461904,89.87461049065149,77.26079839459462
924105,서울특별시 서초구 잠원동,37.5121717563809,127.018907130461,1.0,2000.0,166.0,12.0,388874.5,478718.0,397097.625,267.0734688243174,172.1973597267594,14,0,0,2,0,0,0,1,4,33,9.767658607139163,15.0,24.76765860713916,0.8417436220441333,0.43277380784848224,0.5210589656847285,87.89843026044916,77.16067015285626
878285,서울특별시 강남구 논현동,37.5175222875,127.0393327152,1.0,5000.0,300.0,18.0,275094.25,298698.75,253435.3125,178.68790928414057,82.7041776191585,13,1,2,0,0,0,0,2,1,24,9.661924837061912,13.324315867039479,22.98624070410139,0.8459542131668752,0.5067854584472713,0.5547306963108193,86.43280669161703,77.14488557345649
701846,서울특별시 강남구 논현동,37.5126578411906,127.021576618762,2.0,3500.0,300.0,15.0,388874.5,478718.0,397097.625,162.110842699593,92.89569411810446,16,0,0,4,0,0,0,2,4,28,9.686520376175547,15.0,24.686520376175547,0.8201861213088848,0.44611140866777654,0.5577229479626266,86.2004794743419,77.07202407091812
916710,서울특별시 강남구 신사동,37.5196243275151,127.025971949214,2.0,5000.0,470.0,31.4,265091.5,267129.0,233949.25,613.8484661540951,83.02745176668185,10,1,0,2,0,0,0,1,3,29,9.483545265482572,15.0,24.483545265482572,0.7905259022037717,0.45244884024230214,0.6132422553720048,83.77298793076545,77.03835921269595
922767,서울특별시 강남구 신사동,37.5196243275151,127.025971949214,2.0,5000.0,470.0,39.1,265091.5,267129.0,233949.25,613.8484661540951,83.02745176668185,10,1,0,2,0,0,0,1,3,29,9.483545265482572,15.0,24.483545265482572,0.7905259022037717,0.45244884024230214,0.6132422553720048,83.77298793076545,77.03835921269595
878450,서울특별시 강남구 논현동,37.5084632356,127.0347224325,1.0,6000.0,540.0,49.4,319506.5,309264.5,303520.875,119.46881108626786,78.93664051746109,16,1,1,3,0,0,0,1,4,27,9.391464706711442,7.158863090105897,16.55032779681734,0.8779982338546476,0.5296785454078807,0.6447245521451217,82.40019533591591,77.02187329949479
726682,서울특별시 강남구 논현동,37.5070202036403,127.026279964718,1.0,6000.0,450.0,19.0,589152.0,788268.0,560948.125,619.3538837604941,219.24006934778626,12,1,0,0,1,0,0,3,2,29,9.529780564263323,7.967037709317317,17.49681827358064,0.9108502051937933,0.5607441683608995,0.5645405775816449,85.81058366311514,77.00362589162994
801809,서울특별시 강남구 논현동,37.5061913778109,127.025831802305,4.0,5000.0,360.0,34.7,589152.0,788268.0,560948.125,668.073560474018,123.87348468794495,18,1,0,1,1,0,0,4,4,26,9.582027168234065,15.0,24.582027168234063,0.8067866046805741,0.5293906842539248,0.5793707630470327,85.09102251927712,76.94483865490497
857887,서울특별시 강남구 신사동,37.5192669274,127.0250082803,1.0,5000.0,370.0,28.3,373769.5,469697.75,332457.375,521.3468439969041,77.9360823095609,7,0,0,2,0,0,0,1,2,25,9.602727127294287,15.0,24.602727127294287,0.8652891055791376,0.4222355930150783,0.47647898981665326,89.4994100457296,76.94395672651032
878731,서울특별시 강남구 논현동,37.506705548598,127.026788237715,3.0,6000.0,550.0,35.6,589152.0,788268.0,560948.125,670.7348790757344,199.2583209367175,9,1,0,0,1,0,0,2,2,22,9.383490073145245,15.0,24.383490073145246,0.8263880838935419,0.5184909955432648,0.5488186069389456,86.3625963651609,76.91837566378099
918005,서울특별시 강남구 신사동,37.5208991167,127.0269545089,1.0,3000.0,200.0,9.0,265091.5,267129.0,233949.25,628.8023681005972,189.12529723350306,11,1,0,2,0,0,0,2,2,32,9.771568098194214,15.0,24.771568098194216,0.7932691194954602,0.4550917989305528,0.5973881004853578,84.26675206035372,76.90836945680833
700823,서울특별시 강남구 논현동,37.5070850275,127.02649714,3.0,3000.0,450.0,45.0,589152.0,788268.0,560948.125,627.039826143274,230.37919049057695,9,1,0,0,1,0,0,3,2,22,9.529780564263323,15.0,24.529780564263323,0.8228812154334796,0.5192347636423132,0.5501544102682621,86.2458717217743,76.87674251328987
920605,서울특별시 강남구 신사동,37.5212839227,127.0303482994,1.0,5000.0,600.0,27.0,265091.5,267129.0,233949.25,594.8848076438687,69.33511260538914,15,1,1,3,0,0,0,3,3,23,9.440038792679339,15.0,24.44003879267934,0.8253471100732599,0.49651579028652243,0.5478402103149375,86.34107204817383,76.8739567431698
711171,서울특별시 강남구 논현동,37.5091545258,127.0226975963,12.0,6000.0,500.0,28.0,388874.5,478718.0,397097.625,244.98207367802968,34.183519330584,12,1,0,2,0,0,0,4,2,29,9.425287356321839,15.0,24.42528735632184,0.7124056691833887,0.4545262777917378,0.7451271358344247,77.85571254507599,76.85281285658593
790037,서울특별시 강남구 논현동,37.5091545258,127.0226975963,12.0,5000.0,500.0,30.0,388874.5,478718.0,397097.625,244.98207367802968,34.183519330584,12,1,0,2,0,0,0,4,2,29,9.425287356321839,15.0,24.42528735632184,0.7124056691833887,0.4545262777917378,0.7451271358344247,77.85571254507599,76.85281285658593
711172,서울특별시 강남구 논현동,37.5091545258,127.0226975963,11.0,6000.0,500.0,28.0,388874.5,478718.0,397097.625,244.98207367802968,34.183519330584,12,1,0,2,0,0,0,4,2,29,9.425287356321839,15.0,24.42528735632184,0.7124056691833887,0.4545262777917378,0.7451271358344247,77.85571254507599,76.85281285658593
918954,서울특별시 강남구 신사동,37.5193822739197,127.0249223485,1.0,4000.0,250.0,12.0,373769.5,469697.75,332457.375,523.1987925382566,91.42633713099544,7,0,0,2,0,0,0,1,2,26,9.741772632741286,15.0,24.741772632741288,0.8620397421620263,0.4195364944923951,0.4756743277056865,89.39475329489326,76.84655713759587
911564,서울특별시 강남구 논현동,37.5095988361,127.0335647726,-1.0,1000.0,150.0,5.0,319506.5,309264.5,303520.875,247.42259426590124,124.4879538573211,14,1,1,2,0,0,0,0,4,21,9.830962418530957,15.0,24.83096241853096,0.788150851513294,0.46841176379327965,0.6024886370691811,83.94227628202802,76.83425250949503
677703,서울특별시 서초구 반포동,37.5080229345863,127.022326280077,2.0,2000.0,200.0,13.0,388874.5,478718.0,397097.625,357.4864109956844,108.3606356243038,10,0,0,2,0,0,0,5,2,30,9.79297699762543,15.0,24.79297699762543,0.830089793300821,0.4281114824168078,0.5296371056481897,87.04971149518701,76.8239112160766
841008,서울특별시 서초구 반포동,37.5072913755,127.0220229525,1.0,2000.0,160.0,10.0,155131.25,202607.0,248533.1875,434.93743053639486,89.88740584508714,10,1,0,1,0,0,0,4,3,28,9.835322611747502,15.0,24.8353226117475,0.7826485082896887,0.4732843463853275,0.6115881683623436,83.53396073347415,76.82141756430221
550248,서울특별시 강남구 논현동,37.5161266341892,127.0204625401,11.0,5000.0,380.0,36.0,568765.0,648546.5,510767.5,36.02041494585789,105.31268156680149,13,1,1,0,0,0,0,3,2,28,9.487983281086729,15.0,24.487983281086727,0.7098424714574414,0.4898503222130531,0.7464226014677205,77.72616864039483,76.800996092308
923699,서울특별시 강남구 논현동,37.5158018093,127.0319025204,1.0,4000.0,200.0,16.3,378147.0,391751.0,381067.3125,181.32258314390538,153.3089370244774,13,0,0,2,0,0,0,2,2,25,9.707001525453657,15.0,24.707001525453656,0.8364536626046093,0.4331300904023445,0.5192772870737785,87.44102622079936,76.7870369667729
913655,서울특별시 강남구 논현동,37.5158018093,127.0319025204,1.0,4000.0,200.0,25.0,378147.0,391751.0,381067.3125,181.32258314390538,153.3089370244774,13,0,0,2,0,0,0,2,2,25,9.707001525453657,15.0,24.707001525453656,0.8364536626046093,0.4331300904023445,0.5192772870737785,87.44102622079936,76.7870369667729
846821,서울특별시 서초구 반포동,37.5072913755,127.0220229525,1.0,3000.0,225.0,11.0,155131.25,202607.0,248533.1875,434.93743053639486,89.88740584508714,10,1,0,1,0,0,0,4,3,28,9.775097738329446,15.0,24.775097738329446,0.7826485082896887,0.4732843463853275,0.6115881683623436,83.4737358600561,76.77926015290957
818647,서울특별시 강남구 논현동,37.5085809204385,127.025475221611,2.0,4500.0,400.0,40.0,388874.5,478718.0,397097.625,446.48613433672006,263.9609797432208,9,1,0,0,1,0,0,2,3,32,9.571577847439915,12.992793527383984,22.5643713748239,0.8688268214937941,0.4790355688134044,0.510853673922329,87.72638298685845,76.73407830847079
895019,서울특별시 강남구 논현동,37.5126578411906,127.021576618762,1.0,4500.0,370.0,28.4,388874.5,478718.0,397097.625,162.110842699593,92.89569411810446,16,0,0,4,0,0,0,2,4,28,9.592476489028213,12.098735950953925,21.691212439982138,0.85537130649407,0.4661114086677765,0.5538947316088235,85.84406042703739,76.70768424719088
815706,서울특별시 강남구 논현동,37.50907517,127.0230459305,4.0,5000.0,500.0,52.0,388874.5,478718.0,397097.625,266.00757042432036,65.06049888600363,15,1,0,2,1,0,0,4,2,25,9.393939393939394,13.473044724384375,22.86698411832377,0.8169882052271995,0.5010761045180644,0.591790485966816,84.14109951036373,76.65248423625908
917572,서울특별시 강남구 논현동,37.5082277944,127.0251584159,4.0,3000.0,330.0,47.0,589152.0,788268.0,560948.125,453.1946103073358,219.1119297658924,10,1,0,1,1,0,0,4,3,28,9.634273772204807,15.0,24.634273772204807,0.7871278614845822,0.518564334763081,0.6005206175665643,83.66886338354848,76.58382289548086
729944,서울특별시 강남구 신사동,37.5177615692586,127.02210634185,3.0,5000.0,350.0,48.6,373769.5,469697.75,332457.375,216.18149209915964,36.24464590265299,6,1,1,2,0,0,0,3,4,32,9.602727127294287,6.1905782650422925,15.79330539233658,0.8621269725234437,0.5088934360297166,0.6753876172246176,80.45282833159486,76.57860834885491
741448,서울특별시 강남구 신사동,37.519025910638,127.02277298178,1.0,15000.0,1400.0,94.0,373769.5,469697.75,332457.375,360.62805847536896,183.89061779230013,3,1,0,2,0,0,0,2,4,36,8.510226727353572,2.6516799075222615,11.161906634875834,0.9201822444410952,0.5047360777309372,0.6802882589463203,80.17557496795797,76.53155024596018
886311,서울특별시 강남구 논현동,37.5075411766919,127.026226085075,1.0,15000.0,1000.0,63.3,589152.0,788268.0,560948.125,573.9287597644786,257.28462723087836,10,1,0,0,1,0,0,3,2,26,8.955067920585162,8.86246144661421,17.81752936719937,0.9027552898367232,0.5568147985151148,0.5554830432029204,85.52417610495361,76.53141456955512
907259,서울특별시 강남구 논현동,37.5159607984,127.0303370945,2.0,2000.0,178.0,16.0,378147.0,391751.0,381067.3125,218.93223292302017,71.86455129701902,12,0,0,1,0,0,0,1,1,23,9.799408736656735,15.0,24.799408736656737,0.8228384369375435,0.41549759788367796,0.5290585762347368,86.5122915069725,76.43036134192285
868234,서울특별시 강남구 신사동,37.5189607271162,127.024333993514,1.0,8000.0,540.0,24.7,373769.5,469697.75,332457.375,453.1814050889295,126.31057025082163,4,0,0,2,0,0,0,1,2,27,9.433886156394356,15.0,24.433886156394358,0.8549354457821933,0.41563533122443747,0.4811822582297125,88.55404459005885,76.42329895993257
910314,서울특별시 강남구 논현동,37.5159607984,127.0303370945,2.0,2000.0,196.0,16.0,378147.0,391751.0,381067.3125,218.93223292302017,71.86455129701902,12,0,0,1,0,0,0,1,1,23,9.779124226880448,15.0,24.779124226880448,0.8228384369375435,0.41549759788367796,0.5290585762347368,86.49200699719621,76.41616218507944
919927,서울특별시 강남구 논현동,37.5159607984,127.0303370945,2.0,2000.0,196.0,16.0,378147.0,391751.0,381067.3125,218.93223292302017,71.86455129701902,12,0,0,1,0,0,0,1,1,23,9.779124226880448,15.0,24.779124226880448,0.8228384369375435,0.41549759788367796,0.5290585762347368,86.49200699719621,76.41616218507944
926946,서울특별시 강남구 논현동,37.5159607984,127.0303370945,2.0,2000.0,196.0,21.9,378147.0,391751.0,381067.3125,218.93223292302017,71.86455129701902,12,0,0,1,0,0,0,1,1,23,9.779124226880448,15.0,24.779124226880448,0.8228384369375435,0.41549759788367796,0.5290585762347368,86.49200699719621,76.41616218507944
903842,서울특별시 강남구 논현동,37.5159607984,127.0303370945,2.0,2000.0,196.0,16.0,378147.0,391751.0,381067.3125,218.93223292302017,71.86455129701902,12,0,0,1,0,0,0,1,1,23,9.779124226880448,15.0,24.779124226880448,0.8228384369375435,0.41549759788367796,0.5290585762347368,86.49200699719621,76.41616218507944
926366,서울특별시 강남구 논현동,37.5159607984,127.0303370945,2.0,2000.0,196.0,15.0,378147.0,391751.0,381067.3125,218.93223292302017,71.86455129701902,12,0,0,1,0,0,0,1,1,23,9.777997309670655,15.0,24.777997309670653,0.8228384369375435,0.41549759788367796,0.5290585762347368,86.49088007998643,76.4153733430326
740299,서울특별시 강남구 논현동,37.5170974741305,127.037925336541,1.0,5000.0,300.0,11.0,316236.0,342827.25,274934.6875,299.97004310141347,179.6568055121385,12,1,2,0,0,0,0,2,1,19,9.661924837061912,12.928970846084912,22.590895683146826,0.8599566382970406,0.49455537164746793,0.5130904986163984,87.08764355542488,76.35406544728936
927436,서울특별시 강남구 논현동,37.5132281183,127.0334351907,1.0,3000.0,260.0,18.7,187742.25,204765.25,252216.625,206.00810830117342,156.55132393854913,14,1,0,2,0,0,0,2,3,23,9.690097767306753,15.0,24.690097767306753,0.7649587236986388,0.47894666197949376,0.6300758235357691,82.06200204470466,76.34567613736633
920458,서울특별시 강남구 논현동,37.5132281183,127.0334351907,1.0,3000.0,260.0,18.7,187742.25,204765.25,252216.625,206.00810830117342,156.55132393854913,14,1,0,2,0,0,0,2,3,23,9.690097767306753,15.0,24.690097767306753,0.7649587236986388,0.47894666197949376,0.6300758235357691,82.06200204470466,76.34567613736633
886904,서울특별시 강남구 논현동,37.5157227785,127.0309342366,-4.0,3000.0,300.0,35.0,378147.0,391751.0,381067.3125,174.75957642703165,79.96402290885567,10,1,0,1,0,0,0,1,1,22,9.616848148670167,15.0,24.616848148670165,0.7125336184141627,0.4258589230400259,0.721430674094615,78.05686952973237,76.28272889365111
378439,서울특별시 강남구 논현동,37.5071824695,127.0258954801,1.0,6000.0,600.0,39.9,589152.0,788268.0,560948.125,583.3986682325207,212.6944015403851,12,1,0,1,1,0,0,4,3,31,9.373040752351097,6.133296987869701,15.506337740220797,0.91607143080555,0.5725371040113522,0.5776688939722254,84.21169505063705,76.27825335461269
925902,서울특별시 강남구 논현동,37.5132281183,127.0334351907,1.0,4000.0,350.0,18.1,187742.25,204765.25,252216.625,206.00810830117342,156.55132393854913,14,1,0,2,0,0,0,2,3,23,9.588675218425326,15.0,24.588675218425326,0.7649587236986388,0.47894666197949376,0.6300758235357691,81.96057949582324,76.27468035314934
