road_address,lng,lat,type
서울 강동구 강동대로51길,127.13039892894,37.5254579355296,도로노선
서울 강동구 강동대로53길,127.132134340862,37.524768812754,도로노선
서울 강동구 강동대로55길,127.13339835836,37.5243523904324,도로노선
서울 송파구 강동대로5길,127.115445209863,37.5277997951408,도로노선
서울 송파구 강동대로7길,127.11584191341,37.527621999519,도로노선
서울 송파구 강동대로9길,127.116400466305,37.5276373980618,도로노선
서울 광진구 강변북로,127.094218338896,37.5327445904874,도로노선
서울 광진구 강변북로,127.094218338896,37.5327445904874,도로노선
서울 광진구 강변역로,127.094391797992,37.53509209919,도로노선
서울 광진구 강변역로2길,127.090968241962,37.537161410381,도로노선
서울 광진구 강변역로4길,127.09244342564,37.533120539209,도로노선
서울 강서구 강서로,126.836324103117,37.550170383598,도로노선
서울 강서구 강서로10길,126.85391683563,37.5307692688211,도로노선
서울 강서구 강서로12길,126.849035875862,37.5320841773726,도로노선
서울 강서구 강서로13길,126.845313876744,37.531749234347,도로노선
서울 강서구 강서로15길,126.842060187012,37.5321107339463,도로노선
서울 강서구 강서로16길,126.848639003379,37.533364171014,도로노선
서울 강서구 강서로17가길,126.843717756051,37.534720703806,도로노선
서울 강서구 강서로17길,126.84156043687,37.5324944312625,도로노선
서울 강서구 강서로17나길,126.842692464814,37.5349357627018,도로노선
서울 강서구 강서로17다길,126.842164095765,37.5333227181772,도로노선
서울 강서구 강서로17라길,126.840722718344,37.5329923684222,도로노선
서울 강서구 강서로18가길,126.846492034249,37.534922832889,도로노선
서울 강서구 강서로18길,126.849556914871,37.5348810963774,도로노선
서울 강서구 강서로18나길,126.846874853543,37.5350599214758,도로노선
서울 강서구 강서로18다길,126.847256541533,37.5351976380564,도로노선
서울 강서구 강서로18라길,126.848024675192,37.5354723528337,도로노선
서울 강서구 강서로18마길,126.848836459399,37.5357611740867,도로노선
서울 강서구 강서로18바길,126.849590131868,37.536031084855,도로노선
서울 강서구 강서로18아길,126.851286851073,37.5359105175197,도로노선
서울 강서구 강서로19길,126.845231169545,37.5339410793879,도로노선
서울 강서구 강서로20길,126.84556520281,37.5343048900014,도로노선
서울 강서구 강서로23길,126.842633714645,37.5380726048409,도로노선
서울 강서구 강서로24길,126.844506324904,37.5388766144513,도로노선
서울 강서구 강서로26길,126.844077383942,37.5397441616435,도로노선
서울 강서구 강서로27길,126.840696697758,37.5390020014197,도로노선
서울 강서구 강서로29길,126.839363248162,37.5388945979577,도로노선
서울 강서구 강서로31길,126.839146007381,37.5393668763373,도로노선
서울 강서구 강서로33가길,126.837650834213,37.5436044802892,도로노선
서울 강서구 강서로33길,126.836752632606,37.5413093894375,도로노선
서울 강서구 강서로34길,126.841126743172,37.5431230291422,도로노선
서울 강서구 강서로35길,126.836014701261,37.5426320242554,도로노선
서울 강서구 강서로36길,126.839829545026,37.5437547688492,도로노선
서울 강서구 강서로37길,126.835199407237,37.5436180232718,도로노선
서울 강서구 강서로39길,126.836265539304,37.5441952443754,도로노선
서울 강서구 강서로41길,126.83546972932,37.5443416316693,도로노선
서울 강서구 강서로43길,126.834788282975,37.547016194278,도로노선
서울 강서구 강서로45가길,126.835521030033,37.5465377060772,도로노선
서울 강서구 강서로45길,126.832077875833,37.5493813643271,도로노선
