lng,lat,sigungu,emd,type
126.98532846568854,37.57016997791796,종로구,종로2가,횡단보도
126.9773764883733,37.57543791469313,종로구,세종로,횡단보도
127.00650170983528,37.571002436200565,종로구,종로6가,횡단보도
126.99160806135059,37.57276400439725,종로구,묘동,횡단보도
127.01565759255384,37.57012443925756,종로구,창신동,횡단보도
127.0160974980599,37.57014726537718,종로구,창신동,횡단보도
126.98784192774752,37.56817225212099,종로구,관철동,횡단보도
126.98736852832481,37.57025022839782,종로구,종로2가,횡단보도
126.98612377265128,37.57031598300927,종로구,종로2가,횡단보도
126.9861237857494,37.57024538191462,종로구,종로2가,횡단보도
126.97935924352362,37.56937952952829,종로구,서린동,횡단보도
126.98273282560396,37.57534762667231,종로구,견지동,횡단보도
127.00188223483835,37.57600697015586,종로구,연건동,횡단보도
127.01870078209049,37.57403848114666,종로구,숭인동,횡단보도
127.01882506509827,37.57382672890213,종로구,숭인동,횡단보도
127.01734448609635,37.57333674893915,종로구,숭인동,횡단보도
127.01923576471395,37.574222510390996,종로구,숭인동,횡단보도
127.01928200813744,37.574139651006014,종로구,숭인동,횡단보도
127.019351370103,37.574003854692485,종로구,숭인동,횡단보도
127.01881570552469,37.571104126050066,종로구,창신동,횡단보도
127.0190036746936,37.57120766079624,종로구,숭인동,횡단보도
126.97033286787305,37.5690599013396,종로구,신문로2가,횡단보도
126.98568598194656,37.56847728937382,종로구,관철동,횡단보도
127.02321122482093,37.572869124169074,종로구,숭인동,횡단보도
127.0231020851847,37.5752557389155,종로구,숭인동,횡단보도
126.9774587328279,37.569336587353035,종로구,세종로,횡단보도
126.98301741520656,37.56896563192518,종로구,관철동,횡단보도
126.99511390833929,37.568655806372284,종로구,장사동,횡단보도
127.00019246086138,37.56926064851388,종로구,예지동,횡단보도
127.00999491733063,37.56987560488747,종로구,종로6가,횡단보도
127.01250062107401,37.56989825144273,종로구,창신동,횡단보도
127.0153936847833,37.573076674726465,종로구,창신동,횡단보도
127.01565920244559,37.569726273858045,종로구,창신동,횡단보도
127.00871704775717,37.57106001949018,종로구,종로6가,횡단보도
127.01891696023999,37.57132044534015,종로구,숭인동,횡단보도
127.00873430378714,37.57110121171768,종로구,종로6가,횡단보도
127.0054137790448,37.57098113911614,종로구,종로5가,횡단보도
126.95657806282702,37.57551738871522,종로구,현저동,횡단보도
127.00901607385944,37.57110119053475,종로구,종로6가,횡단보도
126.95617293203793,37.575929120060714,종로구,현저동,횡단보도
126.97002041079675,37.585150087306296,종로구,청운동,횡단보도
126.99012211932565,37.568297141625095,종로구,관수동,횡단보도
126.99224494492174,37.56845855798883,종로구,관수동,횡단보도
126.99249846867598,37.568475047964434,종로구,장사동,횡단보도
126.96950309683058,37.56833833673706,종로구,신문로2가,횡단보도
126.99223532680398,37.56854798543929,종로구,관수동,횡단보도
127.00082116796958,37.585817017794895,종로구,혜화동,횡단보도
126.99506370562331,37.57056159285444,종로구,종로3가,횡단보도
126.9950577878184,37.57062984032998,종로구,종로3가,횡단보도
126.99506962496875,37.5704698116798,종로구,종로3가,횡단보도
126.99538301863032,37.570641620345945,종로구,종로4가,횡단보도
126.99540372473092,37.5704862987487,종로구,종로4가,횡단보도
126.99707422501577,37.57058754686822,종로구,종로4가,횡단보도
126.99222940608902,37.5686209395372,종로구,관수동,횡단보도
126.99537710052859,37.57071928131541,종로구,종로4가,횡단보도
126.99768616174168,37.57348220455093,종로구,인의동,횡단보도
126.99773642778315,37.573446904996175,종로구,인의동,횡단보도
126.99774530374432,37.57325863567299,종로구,인의동,횡단보도
126.99770982442256,37.57320215414098,종로구,인의동,횡단보도
126.99746736971872,37.57323274298182,종로구,인의동,횡단보도
126.99776683463769,37.57009629604184,종로구,예지동,횡단보도
126.99764321675532,37.57576438246973,종로구,원남동,횡단보도
126.96252682066952,37.570053508961294,종로구,영천동,횡단보도
126.99725883203078,37.57559493169325,종로구,원남동,횡단보도
126.99706662702856,37.575849090787024,종로구,원남동,횡단보도
126.98758436137405,37.572521531348876,종로구,낙원동,횡단보도
126.9702954270324,37.58516427701698,종로구,청운동,횡단보도
126.95568159799457,37.57683878306016,종로구,무악동,횡단보도
126.95537417220932,37.57668569838275,종로구,무악동,횡단보도
126.99530904107914,37.56867228788076,종로구,장사동,횡단보도
126.99947786039674,37.57091127502298,종로구,종로4가,횡단보도
126.99918576018209,37.57082112053182,종로구,종로4가,횡단보도
126.99931653416883,37.5709035637592,종로구,종로4가,횡단보도
126.98963328274743,37.5704540154846,종로구,종로3가,횡단보도
126.9892182757729,37.570420025303584,종로구,종로2가,횡단보도
126.98943834482735,37.568353356135326,종로구,관수동,횡단보도
126.98125453956862,37.56918710828908,종로구,서린동,횡단보도
127.02322255784301,37.572118852282266,종로구,숭인동,횡단보도
126.98121292870115,37.58156145905971,종로구,화동,횡단보도
126.97369997472124,37.57033151928723,종로구,신문로1가,횡단보도
126.99530016618485,37.568754655495816,종로구,장사동,횡단보도
126.99458763438037,37.56871226431096,종로구,장사동,횡단보도
126.9978230404575,37.569070227697814,종로구,예지동,횡단보도
127.00161410964449,37.58292263566904,종로구,명륜4가,횡단보도
126.9629974587796,37.56985032749051,종로구,교북동,횡단보도
126.96352615942361,37.59519093665667,종로구,부암동,횡단보도
127.01227671180649,37.572049491235006,종로구,창신동,횡단보도
127.01223934939995,37.572145613271054,종로구,창신동,횡단보도
126.95632963077344,37.57602946623194,종로구,무악동,횡단보도
126.97226232150922,37.588233247111546,종로구,청운동,횡단보도
126.9693632525976,37.56870429477525,종로구,신문로2가,횡단보도
126.98964614361294,37.56836470368424,종로구,관수동,횡단보도
126.98951506550841,37.57010805967209,종로구,종로3가,횡단보도
126.98938723141984,37.570105353703035,종로구,종로2가,횡단보도
126.99169950844107,37.57252268506579,종로구,묘동,횡단보도
126.9979235359234,37.57009865227199,종로구,예지동,횡단보도
126.97029727200167,37.569354063669,종로구,신문로2가,횡단보도
126.96872780568482,37.56818638664572,종로구,평동,횡단보도
127.01340673001938,37.57231941455921,종로구,창신동,횡단보도
127.01410257974482,37.5725253009515,종로구,창신동,횡단보도
126.98288303504702,37.57221028506962,종로구,견지동,횡단보도
127.01591406822143,37.572877503858464,종로구,숭인동,횡단보도
127.01551727294543,37.57284094024534,종로구,창신동,횡단보도
126.9989512414859,37.58988562019792,종로구,혜화동,횡단보도
127.0154770063555,37.57277915529541,종로구,창신동,횡단보도
126.98515167097035,37.582023279802705,종로구,가회동,횡단보도
126.98499198658386,37.5820279663389,종로구,가회동,횡단보도
126.98124878109162,37.56909044681071,종로구,서린동,횡단보도
126.98257301649949,37.5691044583654,종로구,서린동,횡단보도
126.97590460546121,37.61019558621747,종로구,평창동,횡단보도
127.0019478119938,37.57596663759441,종로구,연건동,횡단보도
127.00189714535604,37.57625844866104,종로구,연건동,횡단보도
126.98785051415855,37.56991610045025,종로구,종로2가,횡단보도
126.98509880302909,37.58021765343164,종로구,가회동,횡단보도
126.982689715558,37.569979585872986,종로구,서린동,횡단보도
126.97041261848157,37.56925525108492,종로구,신문로2가,횡단보도
126.9831686908491,37.56997024165198,종로구,관철동,횡단보도
126.98320111328859,37.57041738655089,종로구,종로2가,횡단보도
127.01567219137058,37.57118860288178,종로구,창신동,횡단보도
127.01591082731423,37.57115882009849,종로구,창신동,횡단보도
126.98279309238508,37.570436154744705,종로구,종로1가,횡단보도
126.98289494476556,37.57185020564109,종로구,공평동,횡단보도
126.98320112808837,37.57035149219795,종로구,종로2가,횡단보도
126.98328093577938,37.570447991689754,종로구,종로2가,횡단보도
126.9832544108207,37.57006909538062,종로구,관철동,횡단보도
126.98261598809997,37.56917001570962,종로구,서린동,횡단보도
126.98296191424939,37.56914888580768,종로구,관철동,횡단보도
126.98279098088969,37.57391418482581,종로구,견지동,횡단보도
126.96626312859856,37.56638714428536,종로구,평동,횡단보도
126.97425407783165,37.5695552492951,종로구,신문로1가,횡단보도
126.98279908035762,37.570111390575754,종로구,종로1가,횡단보도
127.01214444550675,37.572017465529655,종로구,창신동,횡단보도
126.99805069367874,37.56922790748917,종로구,예지동,횡단보도
127.00032922310193,37.57587412800307,종로구,연지동,횡단보도
127.0141428182312,37.572445197679414,종로구,창신동,횡단보도
127.0187087491502,37.57121000934391,종로구,창신동,횡단보도
127.01611471208868,37.56997562340481,종로구,창신동,횡단보도
126.99878802413693,37.58289891610033,종로구,명륜2가,횡단보도
126.99896688821045,37.58304838140935,종로구,명륜2가,횡단보도
126.99860021175934,37.58305549494527,종로구,명륜2가,횡단보도
126.99870157097487,37.58296771589,종로구,명륜2가,횡단보도
126.99859425297714,37.58287281713095,종로구,명륜4가,횡단보도
126.99859722980499,37.58310057123532,종로구,명륜2가,횡단보도
126.97938750657879,37.56920582624865,종로구,서린동,횡단보도
126.97924075439786,37.56920818441897,종로구,서린동,횡단보도
126.9569675416504,37.60818837848575,종로구,구기동,횡단보도
126.95789521416121,37.59978958463147,종로구,홍지동,횡단보도
126.95800464493902,37.599803743767275,종로구,홍지동,횡단보도
126.95752275574505,37.599394087025445,종로구,홍지동,횡단보도
127.01511929114398,37.58068865079496,종로구,숭인동,횡단보도
127.00809909466585,37.573051082480006,종로구,종로6가,횡단보도
127.00807606722037,37.57281765428113,종로구,종로6가,횡단보도
126.97421540998285,37.576064439052246,종로구,세종로,횡단보도
126.97387245723222,37.5759396351665,종로구,적선동,횡단보도
126.97384594837742,37.575645458343345,종로구,적선동,횡단보도
126.97735274242451,37.57573914120847,종로구,세종로,횡단보도
126.97697437694487,37.57537664938425,종로구,세종로,횡단보도
126.97737650332448,37.57538849397236,종로구,세종로,횡단보도
126.97742085092445,37.57540497603749,종로구,세종로,횡단보도
126.97752733177877,37.57528968133249,종로구,세종로,횡단보도
126.97965890466459,37.57641027085322,종로구,사간동,횡단보도
126.97971220637552,37.5761231691954,종로구,사간동,횡단보도
126.9797003980714,37.5760525661395,종로구,사간동,횡단보도
126.97464465921638,37.57402568282819,종로구,도렴동,횡단보도
126.97430462068897,37.57400678153873,종로구,도렴동,횡단보도
126.9736912264903,37.56998557196629,종로구,신문로1가,횡단보도
126.98435300374186,37.57615270428314,종로구,안국동,횡단보도
126.98012182957389,37.5813194720715,종로구,세종로,횡단보도
127.01403647540577,37.57266719752477,종로구,창신동,횡단보도
127.01233419474124,37.571916750643524,종로구,창신동,횡단보도
126.97978507450017,37.58002035701621,종로구,세종로,횡단보도
126.98002756660556,37.579959210777666,종로구,소격동,횡단보도
126.98037614278138,37.58130068769916,종로구,팔판동,횡단보도
126.98504333919456,37.58401068268302,종로구,가회동,횡단보도
126.9852000701678,37.584008349073436,종로구,가회동,횡단보도
126.97200584781116,37.57815843246903,종로구,통의동,횡단보도
126.97969686549585,37.578172949309206,종로구,소격동,횡단보도
126.97944552294058,37.57817996591318,종로구,세종로,횡단보도
126.97391258972362,37.579561475612635,종로구,세종로,횡단보도
126.97370560198267,37.57955436959003,종로구,창성동,횡단보도
126.9721486648552,37.57578627216872,종로구,내자동,횡단보도
126.97982170572129,37.575770182824556,종로구,중학동,횡단보도
126.97938982481087,37.576424344385984,종로구,세종로,횡단보도
126.97665672135568,37.56998501889175,종로구,세종로,횡단보도
126.9766064800825,37.56991676121769,종로구,세종로,횡단보도
126.97760596485328,37.56942745406111,종로구,세종로,횡단보도
126.9775971260595,37.56932390409511,종로구,세종로,횡단보도
126.97921436812543,37.56938656422053,종로구,서린동,횡단보도
126.97917299143798,37.569330076043066,종로구,서린동,횡단보도
126.97401988569794,37.57713282493957,종로구,통의동,횡단보도
126.97917597620977,37.569228881648804,종로구,서린동,횡단보도
126.97943613584704,37.569304235099565,종로구,서린동,횡단보도
126.97942729194489,37.569210098748336,종로구,서린동,횡단보도
127.00091060531037,37.585881072939586,종로구,혜화동,횡단보도
126.957201162895,37.60831319123151,종로구,구기동,횡단보도
126.95658273094966,37.60862360812185,종로구,구기동,횡단보도
126.97912244384457,37.57035260639132,종로구,종로1가,횡단보도
126.97952898318482,37.570347382503236,종로구,종로1가,횡단보도
126.98511934240022,37.581020742080874,종로구,가회동,횡단보도
126.98497148745211,37.58103013681208,종로구,가회동,횡단보도
126.98494503619942,37.58022410567736,종로구,가회동,횡단보도
126.9850753220131,37.579339844919495,종로구,재동,횡단보도
126.98492451054152,37.57936335941847,종로구,재동,횡단보도
126.98200902058338,37.58505985963261,종로구,삼청동,횡단보도
126.98213322554611,37.58505281840591,종로구,삼청동,횡단보도
126.98526168735995,37.57896097635612,종로구,재동,횡단보도
126.98511532436247,37.578923304129255,종로구,재동,횡단보도
127.00913113737275,37.571554310203965,종로구,종로6가,횡단보도
126.98559597906689,37.57816675640502,종로구,재동,횡단보도
126.98544518157712,37.57813143740775,종로구,재동,횡단보도
126.98210676828246,37.58439387245341,종로구,삼청동,횡단보도
126.98198551480168,37.584429154474186,종로구,삼청동,횡단보도
126.98176389388712,37.58373723132711,종로구,삼청동,횡단보도
126.98190288194685,37.58373254598835,종로구,삼청동,횡단보도
126.98784767432197,37.57158017010569,종로구,종로2가,횡단보도
126.98744259163983,37.57157306729703,종로구,인사동,횡단보도
127.00853316895635,37.572236336171926,종로구,종로6가,횡단보도
127.0085677054953,37.57252926518201,종로구,종로6가,횡단보도
127.00838949946444,37.57306479336254,종로구,종로6가,횡단보도
127.00839233237164,37.57268718616623,종로구,종로6가,횡단보도
127.00848434736756,37.572744392771725,종로구,종로6가,횡단보도
127.00761604882665,37.57306255726712,종로구,종로6가,횡단보도
127.00828883624585,37.57280848542479,종로구,종로6가,횡단보도
127.01001794035491,37.570038088450595,종로구,창신동,횡단보도
127.00937261244867,37.571206435050854,종로구,종로6가,횡단보도
127.0093753215633,37.56988137703869,종로구,종로6가,횡단보도
127.0090217947318,37.570856317604004,종로구,종로6가,횡단보도
127.00936959876874,37.57010107621574,종로구,종로6가,횡단보도
127.00877751673002,37.57182438329454,종로구,종로6가,횡단보도
127.00812203899548,37.57251785404788,종로구,종로6가,횡단보도
127.00876324621746,37.57272606417988,종로구,종로6가,횡단보도
126.9686557295982,37.57967433508955,종로구,누하동,횡단보도
126.98799832090205,37.572521574158834,종로구,낙원동,횡단보도
126.97249499126794,37.57400402031285,종로구,내수동,횡단보도
126.97188285825777,37.5741427308786,종로구,내수동,횡단보도
126.96983860049458,37.57950637756994,종로구,통인동,횡단보도
126.9732932995499,37.57416659309225,종로구,내자동,횡단보도
126.97339094903984,37.57396657012938,종로구,내수동,횡단보도
126.9742897657363,37.57421153025835,종로구,적선동,횡단보도
126.97251857132416,37.57420877775765,종로구,내자동,횡단보도
126.97195966752065,37.57433102680142,종로구,내자동,횡단보도
126.97459727985807,37.57422807112522,종로구,적선동,횡단보도
126.97632998046835,37.57440258808446,종로구,세종로,횡단보도
126.98193565588588,37.58271825082822,종로구,삼청동,횡단보도
126.98762276970346,37.572707459620936,종로구,낙원동,횡단보도
126.98803377377611,37.572705148525415,종로구,낙원동,횡단보도
126.9845156729356,37.57595268948932,종로구,경운동,횡단보도
126.98303443523169,37.57529354294253,종로구,관훈동,횡단보도
126.98258500788107,37.575244056772874,종로구,견지동,횡단보도
126.98308666804078,37.57393070185497,종로구,견지동,횡단보도
126.98125270285132,37.57035119886762,종로구,종로1가,횡단보도
126.9812468285164,37.57019587552378,종로구,종로1가,횡단보도
126.98093933987961,37.570191119539295,종로구,종로1가,횡단보도
126.98124685034824,37.5701088008406,종로구,종로1가,횡단보도
126.98274292556879,37.570019600952584,종로구,종로1가,횡단보도
126.98280493843244,37.57035143515723,종로구,종로1가,횡단보도
126.96380271810074,37.59514748463887,종로구,부암동,횡단보도
126.96521927916646,37.604976709734814,종로구,평창동,횡단보도
126.98274577850351,37.57046909501628,종로구,공평동,횡단보도
127.00394661145985,37.58752937582478,종로구,혜화동,횡단보도
127.01542410381286,37.58069776545763,종로구,숭인동,횡단보도
126.97700252487375,37.57038045290077,종로구,세종로,횡단보도
126.9780932394447,37.57026260938997,종로구,종로1가,횡단보도
126.9773577065086,37.57025600146402,종로구,세종로,횡단보도
126.9773983154466,37.57034981189002,종로구,세종로,횡단보도
126.977454883741,37.570404073851954,종로구,세종로,횡단보도
126.96284773992284,37.569751265069684,종로구,교북동,횡단보도
126.98542900814243,37.570082915682576,종로구,종로2가,횡단보도
126.97239679300395,37.576457040181644,종로구,내자동,횡단보도
126.97266881481919,37.576487697249725,종로구,적선동,횡단보도
126.96169001335673,37.571060130819184,종로구,교북동,횡단보도
126.97079889096776,37.581388134938486,종로구,통인동,횡단보도
126.97107092642179,37.58142820913069,종로구,창성동,횡단보도
126.97672539957671,37.61055110737472,종로구,평창동,횡단보도
126.97685266107736,37.61036521745592,종로구,평창동,횡단보도
127.010965571765,37.57184479708189,종로구,창신동,횡단보도
127.01104892006285,37.571618225070075,종로구,창신동,횡단보도
127.01548814285368,37.577960377282125,종로구,숭인동,횡단보도
127.01524947897012,37.57796040835401,종로구,창신동,횡단보도
127.00924648295879,37.574277648624076,종로구,창신동,횡단보도
126.97602003178677,37.610021461538246,종로구,평창동,횡단보도
126.98319358483838,37.57184789506189,종로구,공평동,횡단보도
126.98318463604502,37.57219620758495,종로구,공평동,횡단보도
126.97150925738232,37.57963446271909,종로구,창성동,횡단보도
127.00174909006932,37.5706479220324,종로구,종로5가,횡단보도
126.97281988223513,37.58388906776697,종로구,궁정동,횡단보도
127.00924039977609,37.571586341090836,종로구,종로6가,횡단보도
127.00894716448916,37.5718998919711,종로구,종로6가,횡단보도
127.00204307129046,37.5713130910325,종로구,종로5가,횡단보도
127.00181654255773,37.57131072229256,종로구,종로5가,횡단보도
126.98518330192773,37.58654997995615,종로구,삼청동,횡단보도
127.0089529546833,37.57223172802777,종로구,종로6가,횡단보도
127.00875744315964,37.57227751324265,종로구,종로6가,횡단보도
127.00861658385588,37.572520107515054,종로구,종로6가,횡단보도
126.97422094564926,37.57716110942243,종로구,세종로,횡단보도
126.98509461168825,37.58640876698633,종로구,삼청동,횡단보도
126.97376943989332,37.583020891068045,종로구,세종로,횡단보도
126.97771036508044,37.61097019447194,종로구,평창동,횡단보도
126.97856231100006,37.61107154651124,종로구,평창동,횡단보도
126.97783171116077,37.6107748889783,종로구,평창동,횡단보도
126.97843504439501,37.61128567849241,종로구,평창동,횡단보도
126.97216038275491,37.576080445877714,종로구,내자동,횡단보도
126.97441942963728,37.5760762502756,종로구,세종로,횡단보도
127.00865665789411,37.57096848281522,종로구,종로6가,횡단보도
127.00869407778798,37.57133235600347,종로구,종로6가,횡단보도
127.00870271221665,37.57140787678555,종로구,종로6가,횡단보도
126.95820804478433,37.5997129175147,종로구,홍지동,횡단보도
126.9582702413918,37.5995646779681,종로구,홍지동,횡단보도
126.96073670605864,37.605832513391015,종로구,신영동,횡단보도
