bus_stop_id,bus_stop_nm,lng,lat,type
9127,수유2동주민센터.우이시장,127.020202,37.644893,버스정류장
9128,광산사거리,127.0217661991,37.6433654819,버스정류장
9129,광산사거리,127.021916414,37.643651517,버스정류장
9130,우이초등학교후문,127.0136267756,37.6383971504,버스정류장
9131,우이초등학교후문,127.0138284749,37.6384286647,버스정류장
9132,인수동청수탕입구,127.0128648965,37.6371680139,버스정류장
9133,인수동청수탕입구,127.0130723558,37.6365184578,버스정류장
9134,우이초등학교,127.0171140536,37.6365089299,버스정류장
9135,우이초등학교,127.017357,37.63681,버스정류장
9136,화계사입구.한신대학교대학원,127.013957617,37.6339738966,버스정류장
9137,화계사입구.한신대학교대학원,127.0139522376,37.6337259037,버스정류장
9138,수유동삼양탕앞,127.015551,37.63408,버스정류장
9139,수유동삼양탕앞,127.0149108072,37.6338204001,버스정류장
9140,화계사입구사거리,127.016899104,37.6342866157,버스정류장
9141,화계사입구사거리,127.0168721385,37.6339931438,버스정류장
9142,강북노인종합복지관,127.0189955726,37.6344334502,버스정류장
9143,강북노인종합복지관,127.0191414322,37.634217125,버스정류장
9144,신일병원,127.0222678339,37.6347226913,버스정류장
9145,신일병원,127.0212163361,37.6343871166,버스정류장
9146,강북구청,127.02602,37.640412,버스정류장
9147,강북구청,127.0262068516,37.6406143243,버스정류장
9148,강북경찰서입구,127.0286868166,37.6351433469,버스정류장
9149,강북경찰서입구,127.0291221925,37.6349869893,버스정류장
9150,북부시장입구,127.0318782573,37.6354345171,버스정류장
9151,북부시장입구,127.0322955083,37.6351732556,버스정류장
9152,번동사거리,127.0350310027,37.6361251293,버스정류장
9153,번동사거리,127.0345096148,37.6356319935,버스정류장
9154,북부수도사업소,127.0361604414,37.6342350364,버스정류장
9155,북부수도사업소,127.0352743398,37.6349568396,버스정류장
9156,수유보건지소,127.0174696835,37.6333403549,버스정류장
9157,수유보건지소,127.0177047638,37.6332538827,버스정류장
9158,빨래골입구.수유1동주민센터,127.017765125,37.629858846,버스정류장
9159,빨래골입구.서울수유초등학교,127.017982,37.630007,버스정류장
9160,롯데마트삼양점.래미안1차아파트,127.0182240004,37.6252947897,버스정류장
9161,롯데마트삼양점.래미안1차아파트,127.0184390605,37.6254702234,버스정류장
9162,삼양초등학교,127.0189878991,37.6232424458,버스정류장
9163,삼양초등학교,127.019088,37.623407,버스정류장
9164,삼양사거리역,127.0201740841,37.6218299513,버스정류장
9165,삼양사거리역,127.0205867332,37.62151722,버스정류장
9166,삼양동사거리.래미안트리베라,127.0213079919,37.6180883036,버스정류장
9167,삼양동사거리.래미안트리베라,127.0214576496,37.6185334123,버스정류장
9168,송천초등학교.미아뉴타운입구,127.0221103696,37.6154596915,버스정류장
9169,송천초등학교.미아뉴타운입구,127.0223138592,37.6140963114,버스정류장
9170,삼양동사거리,127.021935,37.619327,버스정류장
9171,삼양동사거리,127.0217902854,37.6191447206,버스정류장
9172,성암국제무역고.성암여중,127.0249842203,37.6183241886,버스정류장
9173,성암국제무역고.성암여중,127.0255230955,37.6179423926,버스정류장
9174,삼양입구사거리,127.0283809304,37.6172887669,버스정류장
9175,삼양입구사거리,127.028487,37.61706,버스정류장
9176,강북보건소,127.0390339762,37.6322518875,버스정류장
9177,신창교.강북소방서,127.0385729384,37.633285201,버스정류장
9179,강북보건소,127.039233,37.632478,버스정류장
9180,번동주공4단지,127.0399848073,37.6313780406,버스정류장
9181,초안교,127.04109,37.63111,버스정류장
9182,번동주공3단지,127.0434628856,37.6290195783,버스정류장
9183,번동주공3단지,127.044375,37.628652,버스정류장
9184,번동주공1단지,127.048129578,37.6255071471,버스정류장
9185,번동주공1단지,127.047227,37.627015,버스정류장
9186,오현초등학교,127.0479843518,37.6234130879,버스정류장
9187,북서울꿈의숲,127.0442546555,37.6191713406,버스정류장
9188,송중동한일유엔아이,127.0379534336,37.6137499056,버스정류장
9189,창문여고앞,127.0354111524,37.611997767,버스정류장
9190,숭곡초등학교입구,127.0318277681,37.6100221835,버스정류장
9194,강북청소년센터,127.0068382647,37.6456670533,버스정류장
9195,강북청소년센터,127.0067787872,37.6457796797,버스정류장
9196,국립4.19민주묘지,127.0091441274,37.6468996874,버스정류장
9197,국립4.19민주묘지,127.008957,37.64695,버스정류장
9198,강북중학교,127.0235480508,37.6448419212,버스정류장
9199,한성운수차고지,127.036703825,37.634381273,버스정류장
9200,광산사거리,127.0229920646,37.6425235501,버스정류장
9201,광산사거리,127.0231023914,37.643844513,버스정류장
9203,수유중앙시장,127.0227228438,37.6403601066,버스정류장
9205,대한병원,127.0231692841,37.6367337539,버스정류장
9206,삼성화재강북지점,127.0248073406,37.6355100656,버스정류장
9207,강북구청사거리.번1동주민센터,127.028345,37.638748,버스정류장
9208,강북구청사거리.번1동주민센터,127.028612,37.638982,버스정류장
9209,수송초등학교,127.031455,37.636832,버스정류장
9210,수송초등학교,127.031647,37.636998,버스정류장
9211,수유중학교혜화여고,127.0135834136,37.6321134046,버스정류장
9212,혜화여고,127.013795806,37.6319759796,버스정류장
9213,서울정인학교,127.013001965,37.6292133906,버스정류장
9214,우광타운,127.013126928,37.6292978747,버스정류장
9215,구세군강북종합사회복지관입구,127.0123860255,37.6247738195,버스정류장
9216,구세군강북종합사회복지관입구,127.012504,37.62492,버스정류장
9217,솔샘중고등학교.팔팔?미송경로당,127.013138,37.623368,버스정류장
9218,솔샘중고등학교.팔팔?미송경로당,127.0130269844,37.6232608308,버스정류장
9219,동북프라자,127.0182061055,37.6199019961,버스정류장
9220,동북프라자,127.0187973439,37.6199944163,버스정류장
9221,두산위브아파트입구,127.0162572448,37.6200218233,버스정류장
9222,두산위브아파트입구,127.0161949742,37.6201498963,버스정류장
9223,삼각산동SK아파트북한산시티미양초등학교,127.0133943451,37.6201843608,버스정류장
9224,삼양동벽산라이브파크미양초등학교,127.0126071297,37.6203083333,버스정류장
9225,SK아파트.벽산아파트상가,127.0111968544,37.6197323732,버스정류장
9226,SK아파트.벽산아파트상가,127.0113418872,37.6199369055,버스정류장
9227,솔샘터널,127.0092342783,37.6187769661,버스정류장
9228,번동주공아파트3단지4단지,127.0399359248,37.6293796927,버스정류장
9229,번동주공아파트3단지4단지,127.041138,37.63011,버스정류장
9230,번동초등학교,127.0398418797,37.6289388579,버스정류장
9231,번동한솔솔파크,127.0382810784,37.627663862,버스정류장
9232,번동한솔솔파크,127.037812026,37.6275338363,버스정류장
9233,번동해모로아파트,127.0368164778,37.6263750938,버스정류장
9234,번동해모로아파트,127.0370034124,37.6268511292,버스정류장
9235,강북문화정보도서관,127.0372886392,37.6252315157,버스정류장
9236,강북문화정보도서관,127.0369290562,37.6253893015,버스정류장
9237,동문굿모닝힐,127.0377556282,37.6235474611,버스정류장
9238,동문굿모닝힐,127.0374543779,37.623740389,버스정류장
9239,북서울꿈의숲서문,127.0375263014,37.6225842756,버스정류장
9240,꿈의숲롯데캐슬아파트,127.0358153703,37.6179925377,버스정류장
9241,꿈의숲롯데캐슬아파트,127.0359374797,37.6185988921,버스정류장
9242,경남아너스빌.꿈의숲해링턴아파트,127.0345036012,37.6164972882,버스정류장
9243,경남아너스빌.꿈의숲해링턴아파트,127.0345744355,37.6167487855,버스정류장
9244,송중초등학교,127.031162228,37.6164216339,버스정류장
9245,송중초등학교,127.0316486841,37.6165541394,버스정류장
9246,수유3동우체국,127.0275793554,37.6400256713,버스정류장
9247,수유3동우체국,127.0281157885,37.6400597793,버스정류장
9248,수유역.노스페이스문화센터,127.026897397,37.6389518521,버스정류장
9249,수유역6번출구,127.0250607476,37.6376933332,버스정류장
9253,미아역8번출구.신일중고,127.025544449,37.627378539,버스정류장
9255,영신여객차고지(우이동종점),127.011523,37.662868,버스정류장
9256,영신여객차고지(우이동종점),127.0112627968,37.6629182765,버스정류장
9260,미아사거리역.송천동우체국,127.0297349566,37.6153850288,버스정류장
9261,미아사거리역,127.0305298034,37.6105034099,버스정류장
9263,한신대학교,127.0130710226,37.635375886,버스정류장
9266,수유사거리,127.0243325744,37.6346209227,버스정류장
9267,수유사거리,127.0249133041,37.6349248841,버스정류장
9269,송중동주민센터앞,127.0333691522,37.6160580688,버스정류장
9270,송중동경남아너스빌정문,127.0340715248,37.6133360851,버스정류장
9271,북서울꿈의숲서문,127.0378333766,37.6227175379,버스정류장
9272,수유역.강북구청,127.0260514034,37.6386311446,버스정류장
9273,삼각산보건지소,127.015438,37.617673,버스정류장
9274,삼각산보건지소,127.0152813623,37.6174683906,버스정류장
9275,삼각산동삼각산아이원아파트후문,127.0188312494,37.616347829,버스정류장
9276,삼각산동삼각산아이원아파트후문,127.0187454371,37.6162710915,버스정류장
9277,롯데백화점미아점,127.0307561737,37.614709413,버스정류장
9278,우이동주민센터입구,127.0123580949,37.6476640054,버스정류장
9279,창문여고,127.0358638935,37.6121340119,버스정류장
9283,솔샘터널,127.0092116202,37.6187431808,버스정류장
9286,우이동도선사입구,127.0129571525,37.6627897127,버스정류장
9289,우이동차고지기점,127.011738,37.663032,버스정류장
9290,한성운수종점,127.035297,37.634618,버스정류장
9291,화계사입구.종점,127.01343,37.632413,버스정류장
9293,SK아파트벽산아파트상가,127.0111164185,37.6196972385,버스정류장
9294,우이동차고지종점,127.012147,37.663129,버스정류장
9295,삼각산동삼각산아이원아파트정문,127.0166880013,37.6161778465,버스정류장
9298,삼각산동삼각산아이원아파트정문,127.0164422295,37.616358098,버스정류장
9302,삼각산고.래미안트리베라,127.0218143938,37.6144302952,버스정류장
9303,삼각산고.래미안트리베라,127.0212027862,37.6144686987,버스정류장
9304,방천시장입구,127.0330881115,37.6111758164,버스정류장
9305,화계사입구.한신대학교대학원,127.01343,37.633257,버스정류장
9306,미아사거리역.롯데백화점,127.0302283114,37.6140792311,버스정류장
9307,삼각산119안전센터,127.0151790977,37.619549299,버스정류장
9308,삼각산119안전센터,127.0153453647,37.6197921935,버스정류장
9310,무량사입구,127.00794393,37.6462100417,버스정류장
9311,무량사입구,127.007842,37.646323,버스정류장
9312,꿈의숲주차장입구,127.0453126023,37.6208649775,버스정류장
9313,수유중앙시장,127.0223875946,37.6408936108,버스정류장
9314,대한병원,127.0228830982,37.6368331317,버스정류장
9500,우이동,127.0122904688,37.6634309704,버스정류장
9501,미송경로당,127.0127201301,37.6241772665,버스정류장
9502,번동초교.솔그린APT.하나은행,127.0395643313,37.6289921152,버스정류장
9503,영암마트,127.0303510091,37.6289011321,버스정류장
9504,빨래골,127.01017946,37.6274393769,버스정류장
9505,본원정사,127.0063793815,37.6381013089,버스정류장
9506,아카데미하우스.통일교육원,127.0020125009,37.6420400906,버스정류장
9507,성원아파트,127.0133988593,37.6610980709,버스정류장
9510,번동슈퍼,127.0378426735,37.627648264,버스정류장
9512,동아할인마트,127.0310972055,37.6278746042,버스정류장
9513,수연슈퍼,127.0113566058,37.6277190796,버스정류장
9514,모아빌라,127.0074386095,37.638200457,버스정류장
9515,신성빌라,127.003531011,37.6435025092,버스정류장
9754,성당앞,127.0220299226,37.6422570137,버스정류장
9516,송중동주민센터,127.0333691747,37.6161085295,버스정류장
9517,스카이빌,127.0129139934,37.6249774078,버스정류장
9518,청화슈퍼,127.036646366,37.6278189463,버스정류장
9520,믿음슈퍼,127.0321221868,37.6270885851,버스정류장
9521,다리앞,127.0122018705,37.6278825764,버스정류장
9522,해청빌라,127.0076913639,37.6375342546,버스정류장
9523,백련사,127.0045157924,37.6441927035,버스정류장
9525,구세군강북종합사회복지관,127.0138350809,37.6251665309,버스정류장
9526,교육촌경로당,127.0356413496,37.6271601364,버스정류장
9528,당진슈퍼,127.0323057443,37.6255754824,버스정류장
9529,삼흥연립,127.013344785,37.628083771,버스정류장
9530,기도원입구,127.0079137924,37.6370107775,버스정류장
9531,강북청소년수련관,127.0070203007,37.6456973855,버스정류장
9532,마을버스사무실,127.015405311,37.6252573458,버스정류장
9533,영순슈퍼,127.0344605841,37.6266121006,버스정류장
9534,동문굿모닝힐,127.0374657868,37.6238998772,버스정류장
9535,삼광학원,127.0321493948,37.6244988638,버스정류장
9536,한빛맹아학교,127.0152179897,37.6287112892,버스정류장
9537,형제슈퍼,127.0098045717,37.6366827714,버스정류장
9539,쌍문교,127.0246386377,37.6461780008,버스정류장
9540,페리카나치킨,127.01654052,37.625406772,버스정류장
9541,당진슈퍼,127.0325364143,37.6255924772,버스정류장
9543,동성마트,127.0321875376,37.6236275055,버스정류장
9544,한빛예술단,127.0162904401,37.6293965888,버스정류장
9545,삼성하이츠빌라,127.0110180881,37.6367334755,버스정류장
9546,도일타운,127.0119357932,37.6367536584,버스정류장
9547,강북중학교,127.023286184,37.6445347047,버스정류장
9548,삼양시장,127.0174161828,37.6250705419,버스정류장
9550,한영교회,127.0323753581,37.623077793,버스정류장
9551,수유1동주민센터.파출소,127.0175250022,37.6301526349,버스정류장
9553,광산사거리,127.023056642,37.6424802856,버스정류장
9554,삼양파출소,127.0180165771,37.6248776198,버스정류장
9556,제일슈퍼,127.0326717873,37.6221991545,버스정류장
9557,진주빌딩,127.0179523198,37.6309112824,버스정류장
9558,청수탕,127.0126565535,37.6367446746,버스정류장
9560,강북구청,127.0259840261,37.6403810594,버스정류장
9561,삼양오거리.삼양동주민센터,127.0188481065,37.6247891837,버스정류장
9562,도일타운,127.0118237871,37.6369021524,버스정류장
9563,홈빌라트,127.0329273916,37.62124033,버스정류장
9564,광성슈퍼,127.0186380913,37.6321483624,버스정류장
9566,인수초중학교,127.0107834163,37.6435561341,버스정류장
9567,수유역,127.0249677991,37.6375906296,버스정류장
9568,오현초등학교,127.0459678973,37.6235355369,버스정류장
9569,자이홈타운,127.0211399902,37.6248635854,버스정류장
9571,꿈의숲해링턴아파트101동앞,127.0331749954,37.6201373335,버스정류장
9572,화계유치원,127.019526826,37.6338728904,버스정류장
9573,한신대신학대학원.화계사,127.0139839635,37.6337304054,버스정류장
9576,주공1.2단지한진아파트,127.0447499944,37.6253372712,버스정류장
9577,삼양신협,127.0232915478,37.6254173467,버스정류장
9578,번3동주민센터,127.0466039503,37.6261592427,버스정류장
9579,미아사거리전철역,127.0304262542,37.6128683546,버스정류장
9580,꿈의숲해링턴105동.강북50플러스센터,127.0335841655,37.6183851236,버스정류장
9582,삼양탕,127.0149765253,37.6338294026,버스정류장
9583,국립재활원,127.0115682035,37.6402544989,버스정류장
9585,신원아파트.북서울꿈의교회,127.044224785,37.6261160053,버스정류장
9586,미아역6번출구,127.0253864806,37.625939543,버스정류장
9588,꿈의숲해링턴아파트108동앞,127.033985486,37.6166641214,버스정류장
9589,북한산스카이빌딩,127.0236086128,37.6356860225,버스정류장
9590,송암교회.화계사거리.수유보건지소,127.016816616,37.6339778333,버스정류장
9591,강북구의회.강북문화예술회관,127.0142820851,37.6403416065,버스정류장
9592,경남아너스빌정문,127.0344291798,37.6130688648,버스정류장
9593,기산아파트.2단지후문,127.0442392677,37.6276136002,버스정류장
9594,미아역7번출구,127.0258341771,37.6267385325,버스정류장
9595,수유역,127.0253881411,37.6374815091,버스정류장
9597,가오리,127.016284405,37.6406305942,버스정류장
9598,송중동주민센터,127.0336239934,37.6159868107,버스정류장
9599,쌍문교,127.0245795335,37.6456427714,버스정류장
9600,주공3단지정문,127.0423068222,37.6282486714,버스정류장
9631,미아역6번출구,127.0253321368,37.6260467836,버스정류장
9642,8번지입구,127.037865155,37.6137591585,버스정류장
9656,번동삼거리,127.0279469112,37.6350975692,버스정류장
9682,벽산아파트,127.0199332209,37.6409823569,버스정류장
9717,한양아파트입구.삼덕상운,127.0409777233,37.6279896285,버스정류장
9718,삼양신협,127.0235196961,37.6256382551,버스정류장
9739,미아사거리역2번출구,127.030438,37.613023,버스정류장
9760,하나은행.새마을금고,127.0395277612,37.6287446347,버스정류장
9767,북서울꿈의숲,127.0440958536,37.6189853257,버스정류장
9769,북서울자이폴라리스입구,127.0214408606,37.6251048164,버스정류장
9770,8번지슈퍼,127.0380371932,37.6158503081,버스정류장
9771,롯데백화점,127.0309377135,37.6144552857,버스정류장
9773,중앙시장,127.0224706365,37.6403898489,버스정류장
9774,강북구민운동장.4단지,127.0385973548,37.630107976,버스정류장
9775,삼양오거리.삼양동주민센터,127.0188730581,37.624899112,버스정류장
9776,산장빌라,127.0380476824,37.6164279001,버스정류장
9777,화계유치원,127.0193274421,37.6339936682,버스정류장
9779,강북보건소.번2동주민센터,127.0370685406,37.631544792,버스정류장
9780,삼일약국.롯데마트,127.0179320311,37.6250378278,버스정류장
9781,삼우하이츠빌라,127.0372251142,37.6160812447,버스정류장
9782,꿈의숲해링턴아파트108동앞,127.0340676265,37.6167136521,버스정류장
9783,성일빌딩,127.0183911221,37.6322619376,버스정류장
9785,금호.현대아파트,127.0363141169,37.6318694163,버스정류장
9786,삼양시장,127.0173515224,37.6252316268,버스정류장
9787,한일아파트후문,127.0371511878,37.6154856509,버스정류장
9788,꿈의숲해링턴105동.강북50플러스센터,127.0336691211,37.6183941092,버스정류장
9789,수유1동주민센터.파출소,127.0175703804,37.6304022281,버스정류장
9790,수유역,127.0245853867,37.636850809,버스정류장
9791,로얄공인중계사무소,127.0350081615,37.632733949,버스정류장
9792,페리카나치킨,127.016582455,37.6254842593,버스정류장
9793,장미맨션,127.0371417568,37.6147440609,버스정류장
9794,꿈의숲해링턴아파트101동앞,127.0333154191,37.620030966,버스정류장
9795,한빛예술단,127.0162720978,37.6296268423,버스정류장
9798,주공5단지,127.0343739731,37.6333955299,버스정류장
9799,마을버스사무실,127.015432518,37.6253402419,버스정류장
9800,한일아파트정문,127.0371221189,37.6139772435,버스정류장
9801,홈빌라트,127.0330531131,37.6211844276,버스정류장
9802,한빛맹아학교,127.015157464,37.6287953314,버스정류장
9803,송암교회.화계사거리.수유보건지소,127.0170113546,37.6342732728,버스정류장
9804,백년시장,127.0253984583,37.6411606222,버스정류장
9805,금강산병원.전자공단,127.0337455976,37.6344085277,버스정류장
9806,구세군강북종합사회복지관,127.0137637329,37.625303504,버스정류장
9807,8번지입구,127.0377293648,37.6136948475,버스정류장
9808,제일슈퍼,127.0327828202,37.6222270573,버스정류장
9809,삼흥연립,127.0134410991,37.6282121507,버스정류장
9811,성당앞,127.0218894421,37.6423669718,버스정류장
9812,번동5거리.북부노동지청,127.0340110218,37.6350464176,버스정류장
9813,다리앞,127.0122245437,37.627969078,버스정류장
9814,한신대신학대학원.화계사,127.0135376169,37.634119725,버스정류장
9815,벽산아파트,127.0199139997,37.6411409504,버스정류장
9817,초록마트,127.012515263,37.6252901267,버스정류장
9818,방천시장입구,127.0334019855,37.6109552133,버스정류장
9819,한영교회,127.0325242794,37.6229939721,버스정류장
9820,수연슈퍼,127.0113792758,37.6278069236,버스정류장
9821,유진슈퍼,127.0132670716,37.63553896,버스정류장
9822,가오리,127.0162289098,37.6407630608,버스정류장
9824,정은빌라,127.012449672,37.6259965831,버스정류장
9825,미아사거리역,127.0309369798,37.6127736242,버스정류장
9826,삼광학원,127.0322762463,37.6244222371,버스정류장
9827,빨래골,127.0100814183,37.6274903404,버스정류장
9828,청수탕,127.0126679297,37.6369587608,버스정류장
9829,강북구의회.강북문화예술회관,127.014098535,37.6404389454,버스정류장
9830,빨래골입구,127.0123647948,37.6265516594,버스정류장
9831,삼성하이츠빌라,127.011080062,37.6368907918,버스정류장
9832,국립재활원,127.0119761285,37.6402256236,버스정류장
9833,성원아파트,127.0134032107,37.6617153182,버스정류장
9834,수유역.강북구청,127.0259230173,37.6376399831,버스정류장
9835,SM빌라,127.0122706768,37.6260353485,버스정류장
9836,믿음슈퍼,127.0322943991,37.6271020543,버스정류장
9837,형제슈퍼,127.0097995802,37.6368864275,버스정류장
9841,당진슈퍼,127.0327877998,37.6255168584,버스정류장
9843,율곡어린이놀이터,127.0316117026,37.6280104647,버스정류장
9844,기도원입구,127.0079732801,37.6370738425,버스정류장
9845,인수초중학교,127.011019117,37.6435398929,버스정류장
9847,솔샘중고등학교,127.0125898279,37.6240619418,버스정류장
9848,영순슈퍼,127.0345928361,37.6264670403,버스정류장
9851,해청빌라,127.0078345363,37.6375040721,버스정류장
9853,벽산아파트,127.0110031514,37.619802676,버스정류장
9854,금강슈퍼,127.0357113281,37.6270767404,버스정류장
9856,모아빌라,127.0077503725,37.6382309279,버스정류장
9857,국립419민주묘지삼거리.윤극영가옥,127.0107157988,37.6461584609,버스정류장
9859,청화슈퍼,127.0367029926,37.6277765778,버스정류장
9860,동문굿모닝힐,127.0377522537,37.6235952196,버스정류장
9861,본원정사,127.0064915618,37.6381346428,버스정류장
9863,주공5단지,127.0341463204,37.6335857244,버스정류장
9865,번동초등학교,127.0393340964,37.6285317388,버스정류장
9868,로얄공인중계사무소,127.0347759274,37.6328106097,버스정류장
9870,강북문화정보도서관.해모로아파트,127.0370107352,37.6258127839,버스정류장
9872,금호.현대아파트,127.0364126242,37.6317369268,버스정류장
9873,강북보건소앞.번2동주민센터,127.0376226365,37.6316563508,버스정류장
9875,백련사,127.00480365,37.6445864643,버스정류장
9876,강북보건소.번2동주민센터,127.0373743139,37.6312689643,버스정류장
9877,신성빌라,127.0034868249,37.6436773202,버스정류장
9878,강북구민운동장.4단지,127.0385078133,37.6300386219,버스정류장
9880,아카데미하우스.통일교육원,127.0019309161,37.6421608368,버스정류장
9881,번동슈퍼,127.0376036568,37.6277177238,버스정류장
9882,한양아파트입구.삼덕상운,127.0410988513,37.627812073,버스정류장
9883,주공3단지정문,127.0422330792,37.6280702834,버스정류장
9884,기산아파트.2단지후문,127.0440252483,37.6277956991,버스정류장
9885,신원아파트.북서울꿈의교회,127.0441737213,37.6259772576,버스정류장
9886,주공1.2단지한진아파트,127.0448958911,37.6249236185,버스정류장
9887,오현초등학교,127.0460254038,37.6230966867,버스정류장
9888,주공1.2단지한진아파트,127.0446457062,37.6252363894,버스정류장
9890,번3동주민센터,127.0466752399,37.6260240521,버스정류장
9893,현대백화점.E마트.빅토리아호텔,127.0305163924,37.6104099192,버스정류장
9894,미아사거리역.롯데백화점,127.030133461,37.6142392565,버스정류장
9895,광산사거리,127.0227668587,37.6434913546,버스정류장
9896,보람빌딩,127.0250915337,37.6348963686,버스정류장
9897,번동5거리.북부노동지청,127.0338943188,37.6350509566,버스정류장
9898,금강산병원.전자공단,127.0336730577,37.6343535824,버스정류장
9899,하나은행.새마을금고,127.0396898577,37.6285541467,버스정류장
9903,우이3교,127.0357080785,37.6364064842,버스정류장
9905,당진슈퍼,127.0324720413,37.625596726,버스정류장
9908,삼성래미안아파트,127.0210554967,37.6144948223,버스정류장
9909,성우아파트,127.0217994295,37.6174096971,버스정류장
9913,미아사거리역,127.029758625,37.6150849616,버스정류장
9920,두산위브아파트,127.0154198988,37.6190948303,버스정류장
9934,한영교회,127.0318418008,37.6231428162,버스정류장
9936,달팽이계단,127.0311295427,37.6239152351,버스정류장
9937,대성빌라정문,127.0304263922,37.6248327216,버스정류장
9938,신구한일아파트입구,127.029785532,37.6257429795,버스정류장
9939,실버복지센터,127.0293711961,37.6271731261,버스정류장
9940,남양빌라,127.0284681063,37.6269042294,버스정류장
9941,미아역3번출구,127.0269767981,37.6265558405,버스정류장
9942,미아역1번출구,127.0258843935,37.6275568794,버스정류장
9943,수유시장,127.0240584476,37.6321924359,버스정류장
9944,요진아파트,127.026553857,37.6336246217,버스정류장
9945,우일빌딩앞,127.0274879166,37.634811133,버스정류장
9946,신구한일아파트입구,127.0296336871,37.6256574148,버스정류장
9947,대성빌라정문,127.0301941441,37.6248255726,버스정류장
9948,달팽이계단,127.0309176532,37.623820677,버스정류장
9949,한영교회,127.0320253405,37.6231743045,버스정류장
9950,한국전력공사,127.0247048513,37.6305370136,버스정류장
9994,창문여고앞,127.0353820571,37.6118839664,버스정류장
10001,도봉산역,127.0455120837,37.689202857,버스정류장
10002,도봉산역,127.045813,37.688568,버스정류장
10003,도봉한신아파트,127.0459850042,37.6839229454,버스정류장
10004,도봉한신아파트,127.046067,37.682672,버스정류장
10005,서울북부지방법원.검찰청.도봉역성황당,127.0449581366,37.6777606492,버스정류장
10006,서울북부지방법원.검찰청.도봉역성황당,127.045103,37.677262,버스정류장
10007,신도봉사거리,127.044147339,37.673289362,버스정류장
10008,신도봉사거리,127.044333,37.67275,버스정류장
10009,도봉소방서.방학역남부,127.0429308393,37.6661748051,버스정류장
10010,도봉소방서.방학역남부,127.043051246,37.66567657,버스정류장
10011,도봉보건소,127.0407623758,37.6589364195,버스정류장
10012,도봉보건소.북한산아이파크아파트,127.040517,37.658205,버스정류장
10013,도봉구민회관.도봉문화원,127.0381736668,37.6545598452,버스정류장
10014,도봉구민회관.도봉문화원,127.037977,37.653968,버스정류장
10015,쌍문역,127.0347686574,37.6488174173,버스정류장
10016,쌍문역,127.0344600639,37.6480714136,버스정류장
10017,우이교.한일병원입구,127.0326524367,37.6452929962,버스정류장
10018,우이교.한일병원입구,127.03242,37.644652,버스정류장
10019,신도봉시장.도봉구청.방학역북부,127.0436499626,37.6699992027,버스정류장
10020,신도봉시장.도봉구청.방학역북부,127.043757,37.669197,버스정류장
10103,도봉1동우체국,127.0456109086,37.6826140348,버스정류장
10104,도봉동한신아파트,127.0459586654,37.6821047926,버스정류장
10105,녹천역3번출구,127.0524268652,37.643222946,버스정류장
10107,서울북부지방법원.검찰청.도봉역성황당,127.0451325639,37.6771834389,버스정류장
10108,서울북부지방법원.검찰청.도봉역성황당,127.0446529158,37.6770277354,버스정류장
10109,도봉견인차량보관소,127.0446001847,37.6741632354,버스정류장
10110,도봉견인차량보관소,127.0441500898,37.6741048347,버스정류장
10111,방학역1번출구,127.0437945509,37.6692437083,버스정류장
10113,도봉소방서,127.043188402,37.6656756185,버스정류장
10114,도봉소방서,127.0425798048,37.6651007798,버스정류장
10115,방학사거리.바로선병원,127.0422791488,37.6612173924,버스정류장
10116,방학사거리,127.0421039333,37.6622176747,버스정류장
10117,도봉보건소,127.0402286427,37.6575128224,버스정류장
10119,함석헌기념관.정의여중고,127.0373872846,37.6526308865,버스정류장
10120,함석헌기념관.정의여중고,127.0365880712,37.6521851028,버스정류장
10121,도봉구민회관.도봉문화원,127.0382221679,37.6541047846,버스정류장
10122,도봉구민회관.도봉문화원,127.0381420661,37.6548202673,버스정류장
10124,쌍문역.쌍문시장,127.0340974005,37.6480246628,버스정류장
10126,쌍문역.쌍리단길,127.0342799955,37.6475318122,버스정류장
10127,우이교앞,127.0321793259,37.643993768,버스정류장
10129,서울북부지방법원.검찰청.성우아파트,127.048374262,37.676134203,버스정류장
10130,서울북부지방법원.검찰청.성우아파트,127.0477862346,37.6758077674,버스정류장
10131,법조타운공영주차장,127.0473367635,37.6747549533,버스정류장
10132,법조타운공영주차장,127.046582,37.673315,버스정류장
10133,도봉구청,127.0463337031,37.6689552465,버스정류장
10134,도봉구청,127.0460153661,37.6688382917,버스정류장
10135,방학1동대상타운현대.삼성아파트,127.0464385387,37.665833356,버스정류장
10136,방학1동대상타운현대.삼성아파트,127.0460053525,37.6663876289,버스정류장
10137,창동쌍용.성원아파트,127.0494952497,37.6604251641,버스정류장
10138,창동쌍용아파트,127.04877913,37.6604967889,버스정류장
10139,자운고등학교앞,127.0500065597,37.658932863,버스정류장
10140,자운고등학교앞,127.0496686321,37.6586807038,버스정류장
10141,창동동아청솔아파트,127.0498048344,37.6566813833,버스정류장
10142,창동동아청솔아파트,127.0495822895,37.656671335,버스정류장
10143,창동농협물류센터,127.0503385996,37.6549321325,버스정류장
10144,창동농협물류센터,127.0512466785,37.6542124806,버스정류장
10145,창동농협물류센터,127.0510007909,37.6538281446,버스정류장
10146,창동역1번출구.노원세무서,127.0505902348,37.6535907021,버스정류장
10147,창동동아아파트,127.051465,37.651933,버스정류장
10148,창동동아아파트,127.0514438738,37.6513525023,버스정류장
10149,창동주공19단지,127.0523899949,37.6490406835,버스정류장
