stdr_yyqu_cd,adstrd_cd,adstrd_cd_nm,tot_flpop_co,ml_flpop_co,fml_flpop_co,agrde_10_flpop_co,agrde_20_flpop_co,agrde_30_flpop_co,agrde_40_flpop_co,agrde_50_flpop_co,agrde_60_above_flpop_co,tmzon_00_06_flpop_co,tmzon_06_11_flpop_co,tmzon_11_14_flpop_co,tmzon_14_17_flpop_co,tmzon_17_21_flpop_co,tmzon_21_24_flpop_co,mon_flpop_co,tues_flpop_co,wed_flpop_co,thur_flpop_co,fri_flpop_co,sat_flpop_co,sun_flpop_co
20191,11110515,청운효자동,3668225.0,1693148.0,1975079.0,604553.0,542715.0,581784.0,682867.0,492916.0,763391.0,950779.0,786443.0,477085.0,460874.0,558750.0,434296.0,528566.0,528092.0,533157.0,540482.0,534862.0,505661.0,497404.0
20191,11110530,사직동,4628956.0,2290446.0,2338512.0,403260.0,752637.0,920942.0,904937.0,679906.0,967277.0,693214.0,972241.0,812281.0,820984.0,887499.0,442738.0,682476.0,685164.0,709260.0,729241.0,717359.0,570596.0,534862.0
20191,11110540,삼청동,1010831.0,486563.0,524268.0,97480.0,152090.0,189542.0,182516.0,156747.0,232455.0,179315.0,205699.0,178505.0,186331.0,173031.0,87952.0,142143.0,144846.0,146730.0,150008.0,152319.0,144807.0,129977.0
20191,11110550,부암동,1053668.0,468695.0,584973.0,169130.0,143980.0,124425.0,159491.0,170029.0,286613.0,276062.0,226493.0,128549.0,125124.0,164822.0,132619.0,152370.0,152256.0,152123.0,150560.0,147122.0,148571.0,150668.0
20191,11110560,평창동,1139144.0,497078.0,642067.0,188796.0,119637.0,120384.0,165176.0,190202.0,354950.0,311427.0,244885.0,133249.0,127608.0,173849.0,148127.0,161708.0,162637.0,161310.0,161151.0,159959.0,164827.0,167552.0
20191,11110570,무악동,1973728.0,896192.0,1077537.0,374684.0,234877.0,211446.0,310894.0,282932.0,558895.0,498505.0,416820.0,241258.0,240222.0,315601.0,261323.0,279403.0,280139.0,286561.0,285733.0,284207.0,276438.0,281247.0
20191,11110580,교남동,3014831.0,1370739.0,1644093.0,619836.0,345653.0,405244.0,501317.0,404277.0,738504.0,826787.0,629183.0,351701.0,339925.0,467158.0,400075.0,431022.0,423852.0,431716.0,435472.0,434451.0,423398.0,434920.0
20191,11110600,가회동,1549703.0,791564.0,758139.0,179350.0,208194.0,313324.0,298593.0,233503.0,316740.0,265439.0,347935.0,271752.0,270680.0,255120.0,138777.0,232383.0,234521.0,240147.0,248080.0,241798.0,185058.0,167720.0
20191,11110615,종로1·2·3·4가동,15931290.0,8942173.0,6989116.0,808723.0,3377295.0,2910885.0,2775463.0,2386821.0,3672103.0,1487541.0,2744681.0,3271994.0,3575519.0,3572875.0,1278679.0,2374708.0,2377983.0,2463693.0,2588104.0,2592605.0,2052968.0,1481228.0
20191,11110630,종로5·6가동,7468429.0,4017236.0,3451194.0,414644.0,1105171.0,1151494.0,1283532.0,1464648.0,2048942.0,1040397.0,1475730.0,1488218.0,1515026.0,1328606.0,620452.0,1131215.0,1124592.0,1147301.0,1199507.0,1188809.0,952414.0,724593.0
20191,11110640,이화동,4156755.0,1876746.0,2280009.0,448656.0,1040124.0,725885.0,592379.0,512787.0,836922.0,845823.0,765287.0,581152.0,651638.0,841492.0,471363.0,566108.0,581835.0,600022.0,611535.0,610565.0,610216.0,576473.0
20191,11110650,혜화동,9155321.0,4254116.0,4901207.0,1391333.0,2877828.0,1158206.0,1165682.0,948544.0,1613729.0,2170719.0,1783347.0,1162950.0,1197306.0,1677670.0,1163329.0,1279370.0,1290769.0,1306149.0,1312195.0,1300275.0,1352728.0,1313832.0
20191,11110670,창신1동,4716068.0,2274666.0,2441403.0,305975.0,636090.0,791167.0,813093.0,881895.0,1287846.0,1090393.0,938505.0,689943.0,694869.0,763492.0,538867.0,674147.0,674873.0,683623.0,695769.0,713245.0,672227.0,602185.0
20191,11110680,창신2동,5742433.0,2709797.0,3032635.0,593650.0,709845.0,711041.0,941259.0,1179418.0,1607220.0,1627421.0,1207403.0,659794.0,631383.0,883050.0,733384.0,820356.0,815266.0,809026.0,808964.0,804414.0,833904.0,850504.0
20191,11110690,창신3동,807373.0,375433.0,431942.0,119590.0,102936.0,121039.0,128084.0,136186.0,199540.0,242543.0,167790.0,84880.0,81937.0,120340.0,109884.0,115885.0,114236.0,113860.0,113344.0,112047.0,116241.0,121763.0
20191,11110700,숭인1동,2698031.0,1292365.0,1405666.0,313077.0,351966.0,392101.0,415497.0,467630.0,757762.0,666107.0,576167.0,346065.0,353525.0,437538.0,318627.0,378887.0,377388.0,378461.0,378686.0,381025.0,393978.0,409605.0
20191,11110710,숭인2동,6460155.0,3182045.0,3278109.0,531836.0,978123.0,1081118.0,1063416.0,1165677.0,1639985.0,1483130.0,1343530.0,944806.0,938729.0,1019369.0,730591.0,917671.0,906842.0,920589.0,934928.0,944393.0,921317.0,914416.0
20191,11140520,소공동,3054023.0,1569629.0,1484394.0,157435.0,554942.0,772396.0,679889.0,449795.0,439567.0,244865.0,650983.0,696455.0,719109.0,573890.0,168725.0,488538.0,487563.0,508475.0,539064.0,519660.0,285996.0,224731.0
20191,11140540,회현동,5102115.0,2361608.0,2740506.0,175162.0,718493.0,1128579.0,1039297.0,858112.0,1182472.0,401574.0,1059749.0,1240782.0,1247177.0,874981.0,277855.0,792710.0,783766.0,812496.0,861663.0,851405.0,609191.0,390881.0
20191,11140550,명동,6019451.0,3064006.0,2955445.0,317686.0,1308919.0,1477185.0,1219496.0,812660.0,883507.0,398183.0,1195119.0,1330017.0,1391794.0,1305804.0,398534.0,938315.0,932779.0,971822.0,1027754.0,997713.0,627909.0,523158.0
20191,11140570,필동,2902994.0,1615515.0,1287479.0,237476.0,683000.0,498062.0,506595.0,435010.0,542850.0,420799.0,570045.0,536480.0,546257.0,560669.0,268744.0,447846.0,450292.0,462233.0,487273.0,469005.0,319287.0,267061.0
20191,11140580,장충동,2369860.0,1219660.0,1150200.0,195684.0,609744.0,430868.0,361959.0,323912.0,447694.0,461784.0,522487.0,390636.0,374418.0,391720.0,228816.0,354842.0,351412.0,361542.0,366827.0,355349.0,299017.0,280874.0
20191,11140590,광희동,6232642.0,3257347.0,2975295.0,355442.0,1179459.0,1220282.0,1121908.0,1046723.0,1308829.0,952711.0,1213663.0,1092722.0,1134233.0,1205513.0,633801.0,936250.0,919762.0,954635.0,1004611.0,990904.0,785978.0,640503.0
20191,11140605,을지로동,5245796.0,3152971.0,2092824.0,149964.0,684896.0,870611.0,1021620.0,1081638.0,1437067.0,497306.0,1073860.0,1142792.0,1161354.0,1016717.0,353767.0,828859.0,816617.0,856178.0,909050.0,892136.0,564630.0,378330.0
20191,11140615,신당동,6320342.0,3062321.0,3258022.0,439649.0,1098460.0,1257720.0,1085271.0,1099080.0,1340161.0,1499177.0,1265418.0,847349.0,836973.0,1059245.0,812180.0,923189.0,920754.0,938333.0,961157.0,963781.0,860774.0,752355.0
20191,11140625,다산동,4692732.0,2207570.0,2485162.0,553949.0,742911.0,800786.0,736183.0,666980.0,1191922.0,1182238.0,960320.0,582550.0,575368.0,787534.0,604723.0,677064.0,677226.0,680027.0,685469.0,680838.0,647180.0,644929.0
20191,11140635,약수동,2202172.0,997479.0,1204692.0,262835.0,276184.0,368610.0,333090.0,301601.0,659851.0,565303.0,448794.0,258610.0,260335.0,377764.0,291364.0,310315.0,308070.0,308760.0,308724.0,308630.0,325042.0,332631.0
20191,11140645,청구동,3911798.0,1825418.0,2086380.0,552122.0,506015.0,628866.0,595366.0,559000.0,1070429.0,1061522.0,823657.0,451364.0,440924.0,623929.0,510400.0,557998.0,559332.0,559158.0,557815.0,558499.0,554645.0,564351.0
20191,11140650,신당5동,5075589.0,2364996.0,2710593.0,560250.0,715279.0,842079.0,814262.0,872823.0,1270896.0,1151058.0,1016909.0,663238.0,673744.0,928455.0,642184.0,713392.0,716518.0,726680.0,735665.0,738140.0,733244.0,711949.0
20191,11140665,동화동,2948706.0,1381449.0,1567256.0,386521.0,380586.0,446283.0,486488.0,505047.0,743784.0,696758.0,606209.0,375012.0,385887.0,524094.0,360746.0,417590.0,422386.0,421530.0,424312.0,423219.0,421907.0,417762.0
20191,11140670,황학동,6278235.0,2953774.0,3324461.0,588193.0,909829.0,1178097.0,951889.0,1032485.0,1617742.0,1486714.0,1310888.0,842152.0,853436.0,1054096.0,730950.0,902522.0,887111.0,897998.0,910605.0,902808.0,908605.0,868585.0
20191,11140680,중림동,2258952.0,1126803.0,1132149.0,207173.0,329930.0,464626.0,420780.0,341897.0,494544.0,493963.0,469950.0,328918.0,330272.0,383991.0,251858.0,340753.0,330952.0,335676.0,343002.0,345533.0,291761.0,271276.0
20191,11170510,후암동,4805181.0,2273894.0,2531287.0,612395.0,692569.0,836000.0,779020.0,683351.0,1201844.0,1386484.0,1030548.0,538710.0,519095.0,710268.0,620076.0,686312.0,683598.0,688448.0,689230.0,683482.0,674281.0,699830.0
20191,11170520,용산2가동,4529742.0,2103282.0,2426460.0,497600.0,735809.0,900140.0,675477.0,537711.0,1183004.0,1348260.0,971164.0,484955.0,458650.0,663423.0,603290.0,634996.0,636173.0,641622.0,634433.0,631672.0,656941.0,693905.0
20191,11170530,남영동,2550167.0,1333117.0,1217051.0,224456.0,463407.0,481989.0,443638.0,384489.0,552190.0,558765.0,565360.0,372960.0,363670.0,421515.0,267897.0,377452.0,372868.0,378733.0,387921.0,382018.0,326264.0,324911.0
20191,11170555,청파동,8348694.0,3728150.0,4620543.0,1174853.0,1802870.0,1348805.0,1220654.0,1140852.0,1660658.0,2156988.0,1781096.0,1060596.0,1015652.0,1320489.0,1013871.0,1201670.0,1192490.0,1200118.0,1212900.0,1198454.0,1158570.0,1184492.0
20191,11170560,원효로1동,4636353.0,2274731.0,2361623.0,584873.0,750225.0,1022160.0,837150.0,585486.0,856457.0,1003108.0,1015175.0,664099.0,644872.0,779899.0,529200.0,676585.0,675141.0,683802.0,696096.0,685703.0,621132.0,597894.0
20191,11170570,원효로2동,3484892.0,1642575.0,1842317.0,511805.0,417846.0,568376.0,603039.0,487244.0,896581.0,996052.0,761544.0,404257.0,383796.0,504582.0,434663.0,498369.0,498058.0,497470.0,498302.0,497921.0,492092.0,502678.0
20191,11170580,효창동,3991139.0,1756047.0,2235093.0,687718.0,580162.0,632659.0,598268.0,555137.0,937195.0,987859.0,843961.0,487234.0,479407.0,669562.0,523117.0,567859.0,575361.0,569710.0,575636.0,568788.0,564297.0,569488.0
20191,11170590,용문동,3822566.0,1810001.0,2012565.0,570722.0,466504.0,645698.0,600890.0,540952.0,997803.0,1025219.0,776817.0,441858.0,448924.0,632294.0,497454.0,546955.0,541485.0,544387.0,547834.0,540387.0,550264.0,551255.0
20191,11170625,한강로동,5518121.0,2819154.0,2698969.0,456869.0,967152.0,1263472.0,1026532.0,742157.0,1061941.0,956277.0,1150291.0,899384.0,914481.0,1034661.0,563029.0,810370.0,811662.0,833757.0,858243.0,847545.0,708318.0,648228.0
20191,11170630,이촌1동,5190710.0,2299819.0,2890891.0,878658.0,473933.0,735918.0,968047.0,743189.0,1390966.0,1378128.0,1111850.0,603121.0,590146.0,827517.0,679947.0,732875.0,737880.0,747603.0,739817.0,743831.0,738989.0,749716.0
20191,11170640,이촌2동,1628157.0,812149.0,816008.0,204142.0,177859.0,285843.0,269201.0,239640.0,451473.0,483691.0,347970.0,173735.0,175814.0,237748.0,209198.0,232107.0,232299.0,233262.0,231493.0,234179.0,232645.0,232173.0
20191,11170650,이태원1동,2971557.0,1534712.0,1436846.0,181665.0,886956.0,664265.0,420603.0,322598.0,495469.0,680441.0,489788.0,355747.0,391315.0,613066.0,441202.0,368516.0,371370.0,370867.0,383758.0,443066.0,544674.0,489307.0
20191,11170660,이태원2동,3357347.0,1591468.0,1765880.0,291964.0,608925.0,778696.0,577463.0,396661.0,703636.0,908016.0,697500.0,390435.0,387153.0,542343.0,431901.0,462404.0,467092.0,470121.0,468953.0,476491.0,507051.0,505234.0
20191,11170685,한남동,6481007.0,3136764.0,3344242.0,501843.0,1184315.0,1539827.0,1127171.0,819518.0,1308332.0,1551267.0,1361570.0,841369.0,860204.0,1092878.0,773717.0,904459.0,918592.0,924293.0,930311.0,946056.0,941216.0,916081.0
20191,11170690,서빙고동,2073223.0,1005526.0,1067697.0,305959.0,253471.0,296248.0,415353.0,287887.0,514303.0,586509.0,466938.0,242517.0,228968.0,293558.0,254733.0,293106.0,291492.0,293998.0,292246.0,294460.0,297783.0,310137.0
20191,11170700,보광동,4785740.0,2349072.0,2436669.0,441264.0,833326.0,955170.0,789396.0,663063.0,1103520.0,1456163.0,1013829.0,497576.0,479447.0,694609.0,644115.0,680659.0,676267.0,669605.0,667011.0,675310.0,700434.0,716454.0
20191,11200520,왕십리2동,4486970.0,1975593.0,2511377.0,751365.0,624452.0,766277.0,674088.0,624678.0,1046108.0,1313577.0,931162.0,465829.0,463931.0,697233.0,615236.0,633314.0,632010.0,629923.0,625409.0,624343.0,664575.0,677398.0
20191,11200535,왕십리도선동,4936440.0,2325206.0,2611233.0,648985.0,862477.0,822278.0,745477.0,775051.0,1082169.0,1234187.0,1022143.0,614220.0,620202.0,842433.0,603254.0,704330.0,699951.0,707535.0,710423.0,713283.0,711318.0,689601.0
20191,11200540,마장동,7015246.0,3369165.0,3646080.0,907638.0,1127309.0,1076110.0,1059543.0,1067035.0,1777609.0,1649633.0,1543881.0,904259.0,885305.0,1171216.0,860952.0,1003466.0,1007023.0,1009844.0,1013074.0,1014467.0,995662.0,971710.0
20191,11200550,사근동,4089121.0,2011981.0,2077139.0,600831.0,1591037.0,518157.0,405398.0,376618.0,597078.0,1095187.0,795308.0,468854.0,455335.0,700371.0,574064.0,576280.0,578264.0,585146.0,591274.0,585315.0,600456.0,572385.0
20191,11200560,행당1동,6702867.0,3086389.0,3616478.0,881038.0,1274731.0,1113043.0,1016844.0,940495.0,1476716.0,1511512.0,1339423.0,844407.0,861207.0,1281767.0,864550.0,939188.0,942752.0,955011.0,966595.0,976013.0,982778.0,940529.0
20191,11200570,행당2동,4261690.0,1904205.0,2357486.0,829268.0,463134.0,651543.0,691394.0,579869.0,1046485.0,1162256.0,907694.0,463904.0,452309.0,691071.0,584457.0,594846.0,605949.0,600288.0,597252.0,606439.0,620887.0,636031.0
20191,11200580,응봉동,3455446.0,1538728.0,1916718.0,628982.0,334208.0,526350.0,610584.0,481463.0,873858.0,1118236.0,755788.0,330821.0,307539.0,470731.0,472332.0,490112.0,489296.0,486279.0,481010.0,480805.0,505373.0,522572.0
20191,11200590,금호1가동,4271714.0,1907975.0,2363739.0,719839.0,420015.0,773516.0,684762.0,595657.0,1077925.0,1087673.0,875921.0,487656.0,510242.0,752323.0,557897.0,593272.0,596021.0,595584.0,589490.0,591200.0,645564.0,660582.0
20191,11200615,금호2·3가동,6952366.0,3238501.0,3713865.0,1302159.0,740844.0,1143261.0,1053499.0,928392.0,1784213.0,2086128.0,1455311.0,705198.0,685420.0,1061789.0,958520.0,978848.0,978795.0,975386.0,968922.0,973283.0,1024630.0,1052502.0
20191,11200620,금호4가동,2905304.0,1357578.0,1547725.0,464429.0,307550.0,479304.0,443061.0,410504.0,800457.0,696005.0,582395.0,341449.0,365898.0,541766.0,377789.0,403247.0,402774.0,403819.0,403221.0,407083.0,441808.0,443352.0
20191,11200645,옥수동,3586175.0,1579140.0,2007035.0,567402.0,413371.0,619606.0,559712.0,463552.0,962531.0,720953.0,752372.0,476775.0,510494.0,706662.0,418919.0,507270.0,510043.0,512367.0,523106.0,524571.0,523503.0,485315.0
20191,11200650,성수1가1동,3032574.0,1542845.0,1489730.0,426015.0,458294.0,550982.0,507393.0,498764.0,591126.0,730133.0,649832.0,403350.0,406210.0,490854.0,352194.0,437797.0,438738.0,444477.0,449795.0,444598.0,412380.0,404790.0
20191,11200660,성수1가2동,5652553.0,2858181.0,2794372.0,583297.0,1039549.0,1194598.0,929624.0,809827.0,1095658.0,1196988.0,1204135.0,812431.0,809431.0,1003779.0,625789.0,832669.0,836215.0,849696.0,871050.0,853529.0,724879.0,684517.0
20191,11200670,성수2가1동,5404924.0,2818704.0,2586220.0,666355.0,725537.0,915910.0,880515.0,1039917.0,1176691.0,1366363.0,1138838.0,667015.0,673487.0,883203.0,676018.0,776262.0,776441.0,778571.0,784896.0,776545.0,760686.0,751523.0
20191,11200690,성수2가3동,4906859.0,2612477.0,2294383.0,381145.0,976904.0,1067801.0,837046.0,778619.0,865346.0,851363.0,1078819.0,822681.0,820279.0,863450.0,470268.0,757336.0,754233.0,774027.0,803846.0,775265.0,550506.0,491647.0
20191,11200720,송정동,3247161.0,1636586.0,1610575.0,355961.0,629910.0,593431.0,494756.0,481216.0,691887.0,972699.0,732261.0,359412.0,335417.0,443326.0,404047.0,462347.0,468808.0,466111.0,465294.0,459923.0,456336.0,468341.0
20191,11200790,용답동,3381338.0,1680268.0,1701071.0,358577.0,535101.0,509060.0,550925.0,552968.0,874707.0,934167.0,702123.0,384294.0,381854.0,539994.0,438905.0,478072.0,477868.0,480630.0,478449.0,478795.0,481819.0,505707.0
20191,11215710,화양동,9661988.0,4729200.0,4932788.0,974665.0,3943298.0,1595344.0,1005906.0,912143.0,1230632.0,2513231.0,1825865.0,1048523.0,1100450.0,1785081.0,1388839.0,1311897.0,1317628.0,1339391.0,1359794.0,1403609.0,1506756.0,1422914.0
20191,11215730,군자동,5556440.0,2766367.0,2790074.0,668232.0,1331451.0,993284.0,758257.0,732464.0,1072752.0,1520092.0,1165375.0,646944.0,626565.0,867840.0,729624.0,794136.0,793051.0,794337.0,790472.0,778763.0,792065.0,813617.0
20191,11215740,중곡1동,4221121.0,2057261.0,2163859.0,508013.0,667184.0,794128.0,624695.0,689051.0,938049.0,1190558.0,877483.0,457574.0,450536.0,674392.0,570576.0,596685.0,593829.0,593093.0,594708.0,598839.0,618914.0,625051.0
20191,11215750,중곡2동,5213991.0,2433857.0,2780134.0,728679.0,783931.0,930688.0,781498.0,816628.0,1172568.0,1618619.0,1096068.0,541670.0,516507.0,746635.0,694495.0,737073.0,739960.0,740799.0,738726.0,734826.0,748278.0,774329.0
20191,11215760,중곡3동,5767795.0,2697055.0,3070740.0,744199.0,734103.0,909384.0,830188.0,1048207.0,1501713.0,1712808.0,1193537.0,599081.0,588894.0,884127.0,789348.0,811849.0,802607.0,807214.0,796267.0,812640.0,847709.0,889508.0
20191,11215770,중곡4동,8515028.0,3914143.0,4600885.0,1260101.0,1104371.0,1254957.0,1242924.0,1414883.0,2237792.0,2566414.0,1755570.0,875300.0,845065.0,1292700.0,1179980.0,1198440.0,1210300.0,1196929.0,1180554.0,1195484.0,1240333.0,1292990.0
20191,11215780,능동,2464052.0,1125960.0,1338092.0,292584.0,481379.0,502177.0,340887.0,324175.0,522851.0,630755.0,515405.0,294584.0,297740.0,401974.0,323595.0,346171.0,352237.0,352045.0,354054.0,350385.0,355907.0,353252.0
20191,11215810,광장동,6821751.0,3107016.0,3714735.0,1768887.0,732455.0,785418.0,1291361.0,947177.0,1296454.0,1754833.0,1435888.0,804903.0,795562.0,1127715.0,902849.0,968230.0,971250.0,983908.0,987396.0,986444.0,965916.0,958606.0
20191,11215820,자양1동,9360572.0,4327516.0,5033056.0,1150910.0,1646101.0,1567733.0,1353129.0,1464797.0,2177901.0,2451489.0,1910555.0,1073197.0,1095899.0,1577263.0,1252168.0,1329808.0,1322407.0,1321779.0,1324812.0,1326760.0,1365562.0,1369444.0
20191,11215830,자양2동,5471395.0,2566903.0,2904492.0,874399.0,727754.0,953292.0,842137.0,807802.0,1266010.0,1692289.0,1169653.0,556791.0,535144.0,786429.0,731091.0,777355.0,773411.0,777804.0,773603.0,774397.0,789429.0,805397.0
20191,11215840,자양3동,7179505.0,3390058.0,3789449.0,1355968.0,975308.0,1119228.0,1097473.0,1087690.0,1543838.0,2014740.0,1480036.0,784184.0,773378.0,1149253.0,977916.0,1006747.0,1013498.0,1014138.0,1009912.0,1013317.0,1051951.0,1069943.0
20191,11215847,자양4동,7924395.0,3860170.0,4064223.0,807737.0,1458398.0,1266393.0,1182123.0,1351536.0,1858207.0,2054953.0,1572774.0,865947.0,900096.0,1430492.0,1100132.0,1107125.0,1113537.0,1114021.0,1113878.0,1129986.0,1179525.0,1166322.0
20191,11215850,구의1동,7665454.0,3593615.0,4071839.0,1049513.0,1391903.0,1332103.0,1181772.0,1084678.0,1625486.0,2313331.0,1597044.0,796866.0,768319.0,1143498.0,1046394.0,1086589.0,1080823.0,1081436.0,1083616.0,1082456.0,1113185.0,1137350.0
20191,11215860,구의2동,6810333.0,3069703.0,3740631.0,1322018.0,808880.0,1019820.0,1037619.0,1033538.0,1588458.0,1976291.0,1451717.0,726371.0,705604.0,1032211.0,918138.0,952066.0,963994.0,959038.0,959151.0,951491.0,995673.0,1028921.0
20191,11215870,구의3동,7814908.0,3600859.0,4214050.0,1485868.0,1099869.0,1144127.0,1287220.0,1118678.0,1679148.0,2136774.0,1605177.0,894994.0,899660.0,1272722.0,1005580.0,1105359.0,1092553.0,1104960.0,1109880.0,1119342.0,1149151.0,1133662.0
20191,11230536,용신동,14229319.0,7194296.0,7035022.0,1444777.0,2354160.0,2243290.0,2134685.0,2201262.0,3851144.0,3123013.0,3027489.0,2063098.0,2054960.0,2366679.0,1594079.0,2064033.0,2049890.0,2073590.0,2092587.0,2083294.0,1960645.0,1905277.0
20191,11230545,제기동,13941218.0,6819436.0,7121783.0,1426707.0,2534689.0,1615408.0,1705962.0,2009060.0,4649393.0,3174068.0,2894953.0,1976050.0,2029990.0,2284060.0,1582097.0,2022866.0,1995533.0,2013279.0,2031977.0,1997574.0,1982115.0,1897873.0
20191,11230560,전농1동,11150587.0,5383386.0,5767202.0,1689386.0,1850334.0,1578794.0,1562331.0,1620332.0,2849409.0,2819025.0,2336880.0,1345732.0,1347970.0,1863228.0,1437751.0,1581497.0,1587300.0,1584050.0,1584625.0,1562075.0,1617795.0,1633247.0
20191,11230570,전농2동,2829271.0,1309567.0,1519702.0,523286.0,350926.0,369080.0,434689.0,416588.0,734701.0,732178.0,584821.0,336419.0,338426.0,474130.0,363293.0,401888.0,400831.0,398383.0,396941.0,395962.0,409998.0,425266.0
20191,11230600,답십리1동,7045994.0,3290338.0,3755656.0,1159058.0,902805.0,1147209.0,1080910.0,1046035.0,1709978.0,1862579.0,1480527.0,825607.0,820579.0,1150689.0,906014.0,991059.0,994165.0,998612.0,993468.0,1001155.0,1032048.0,1035488.0
20191,11230610,답십리2동,7114902.0,3325580.0,3789323.0,1043066.0,778488.0,991568.0,1144153.0,1140660.0,2016967.0,1976555.0,1488445.0,803670.0,807317.0,1133324.0,905593.0,1015510.0,1004426.0,1000155.0,997481.0,992152.0,1043406.0,1061771.0
20191,11230650,장안1동,9448801.0,4677677.0,4771124.0,1111243.0,1237444.0,1700392.0,1576600.0,1521441.0,2301680.0,2413651.0,1946058.0,1146993.0,1149642.0,1574767.0,1217691.0,1347327.0,1337592.0,1350404.0,1357997.0,1356131.0,1352466.0,1346882.0
20191,11230660,장안2동,7567575.0,3592821.0,3974754.0,1278449.0,901794.0,1177577.0,1250970.0,1108525.0,1850259.0,1940576.0,1512216.0,888554.0,902974.0,1322142.0,1001111.0,1061879.0,1072588.0,1069329.0,1068679.0,1075671.0,1106277.0,1113151.0
20191,11230705,청량리동,7396407.0,3508661.0,3887747.0,785352.0,947713.0,908076.0,960650.0,1173326.0,2621293.0,1884748.0,1514452.0,930174.0,943984.0,1216005.0,907043.0,1036378.0,1045122.0,1048652.0,1043027.0,1045656.0,1079178.0,1098395.0
20191,11230710,회기동,5058887.0,2315780.0,2743106.0,728440.0,1656543.0,651882.0,556844.0,491174.0,974004.0,1243590.0,1042916.0,635396.0,611364.0,863687.0,661935.0,722538.0,724745.0,736796.0,746091.0,726257.0,706289.0,696171.0
20191,11230720,휘경1동,5745874.0,2724598.0,3021276.0,664904.0,1416643.0,780057.0,745474.0,749831.0,1388965.0,1438804.0,1243405.0,686490.0,676628.0,965850.0,734697.0,811453.0,811115.0,811383.0,812127.0,813039.0,842443.0,844313.0
20191,11230730,휘경2동,5090002.0,2445853.0,2644148.0,734983.0,1274981.0,639777.0,645131.0,675886.0,1119244.0,1511433.0,1118989.0,542921.0,508709.0,726779.0,681172.0,720374.0,721300.0,724518.0,728818.0,716133.0,728988.0,749872.0
20191,11230740,이문1동,9845038.0,4753491.0,5091548.0,1323272.0,3026247.0,1181642.0,1154921.0,1130389.0,2028568.0,2636606.0,2064401.0,1149207.0,1116440.0,1589473.0,1288911.0,1403280.0,1410346.0,1412135.0,1406810.0,1377286.0,1400623.0,1434558.0
20191,11230750,이문2동,5097458.0,2410126.0,2687333.0,875114.0,716826.0,633426.0,765244.0,709643.0,1397205.0,1531697.0,1106914.0,521151.0,495340.0,753773.0,688582.0,721421.0,724697.0,716627.0,712345.0,708089.0,739459.0,774821.0
20191,11260520,면목2동,6386984.0,3070297.0,3316686.0,1010910.0,756776.0,913107.0,1009325.0,1098769.0,1598095.0,1819843.0,1321078.0,700519.0,690307.0,1006990.0,848246.0,903617.0,904220.0,897826.0,894017.0,889244.0,935725.0,962333.0
20191,11260540,면목4동,5738836.0,2701559.0,3037278.0,892747.0,675665.0,870121.0,867919.0,919534.0,1512849.0,1684352.0,1217909.0,616117.0,600243.0,863420.0,756796.0,811102.0,818011.0,810899.0,806918.0,804229.0,827295.0,860385.0
20191,11260550,면목5동,2599996.0,1263869.0,1336127.0,394806.0,268541.0,357599.0,417586.0,474483.0,686980.0,719315.0,552306.0,296757.0,288954.0,407528.0,335137.0,367258.0,367834.0,364717.0,362426.0,362124.0,384409.0,391226.0
20191,11260565,면목본동,11529261.0,5303046.0,6226215.0,1560960.0,1554615.0,1730170.0,1685188.0,1981037.0,3017292.0,3290607.0,2365990.0,1225687.0,1205248.0,1844646.0,1597083.0,1647240.0,1639567.0,1625846.0,1623614.0,1608597.0,1670893.0,1713504.0
20191,11260570,면목7동,7551404.0,3517193.0,4034210.0,980715.0,939191.0,1072783.0,1091496.0,1235990.0,2231228.0,2053597.0,1551937.0,840338.0,839139.0,1253257.0,1013136.0,1070291.0,1064526.0,1056889.0,1046422.0,1051927.0,1114897.0,1146454.0
20191,11260575,면목3·8동,7321552.0,3501651.0,3819902.0,1032622.0,1013722.0,1058810.0,1078174.0,1183757.0,1954467.0,2026046.0,1487791.0,826218.0,831895.0,1177056.0,972545.0,1031074.0,1049924.0,1040247.0,1034661.0,1034959.0,1056111.0,1074578.0
20191,11260580,상봉1동,6197075.0,2861691.0,3335384.0,1041354.0,834726.0,955256.0,895856.0,1002659.0,1467224.0,1766599.0,1303679.0,680970.0,670746.0,966590.0,808493.0,877455.0,871049.0,870831.0,865202.0,867647.0,912165.0,932723.0
20191,11260590,상봉2동,8134681.0,3819756.0,4314925.0,831434.0,1338111.0,1397912.0,1180717.0,1343137.0,2043368.0,1913181.0,1585291.0,993710.0,1048709.0,1514265.0,1079525.0,1132930.0,1125604.0,1136940.0,1140795.0,1156825.0,1235927.0,1205661.0
20191,11260600,중화1동,5563052.0,2552643.0,3010410.0,1012313.0,705327.0,810197.0,710459.0,892751.0,1432005.0,1633950.0,1205510.0,614784.0,575340.0,816111.0,717358.0,787543.0,794278.0,794320.0,791863.0,787329.0,786258.0,821462.0
20191,11260610,중화2동,8609749.0,4068109.0,4541639.0,1115002.0,1109242.0,1145638.0,1229342.0,1583192.0,2427332.0,2351623.0,1728706.0,931421.0,951188.0,1462013.0,1184797.0,1218196.0,1214702.0,1206295.0,1195092.0,1200948.0,1269071.0,1305444.0
